species,particle_index,x_force,channel_cosine,electric_force_N,magnetic_force_N,resultant_force_N,reconstructed_force_N,magnetic_power_W
e,224523,0.25260160233959095,-0.178755279125814,2.5060884643590696e-12,3.622768354082535e-13,2.4672131744187224e-12,2.4672131744187224e-12,0.0
e,224546,0.1891602721382114,0.03198744587976084,3.728186724019082e-12,3.894462908267619e-13,3.7608418779119914e-12,3.760841877911991e-12,-8.271806125530277e-24
e,224568,0.09114105297008168,-0.8046693633310159,7.347114695319482e-12,3.507979312275938e-13,7.0679077615643455e-12,7.067907761564347e-12,0.0
e,224591,0.10445421305539082,-0.771910142340969,6.472292255520233e-12,3.566562194757588e-13,6.201132296295883e-12,6.201132296295883e-12,0.0
e,224613,0.21865344462616482,-0.7453157521286053,6.512495092128327e-12,7.993837474853473e-13,5.940656935850188e-12,5.9406569358501876e-12,-5.293955920339377e-23
e,224636,0.11446454348687708,-0.6218051492599157,8.452245019416355e-12,5.13107491161087e-13,8.143113589515555e-12,8.143113589515553e-12,-1.3234889800848443e-23
e,224658,0.23322874732443627,-0.964351578872222,5.434525781513883e-12,7.174033641340821e-13,4.746494733587187e-12,4.746494733587187e-12,0.0
e,224681,0.10285844981811003,-0.6892616976057665,9.013549447573374e-12,4.886929620235194e-13,8.683933118362038e-12,8.68393311836204e-12,0.0
e,224703,0.15401944786835337,-0.8819121536489944,6.72979963558644e-12,5.615010531615555e-13,6.240221602577326e-12,6.240221602577326e-12,-1.3234889800848443e-23
e,224726,0.22544588549026243,0.728549670525719,4.583674740232995e-12,5.823269080169297e-13,5.023789818870182e-12,5.023789818870182e-12,-6.617444900424222e-24
e,224749,0.22767998680100285,-0.891238084449162,3.896723727665795e-12,5.005901870287614e-13,3.458039679244016e-12,3.4580396792440164e-12,6.617444900424222e-24
e,224771,0.3073845111537472,0.7221881450997785,5.79100551051816e-12,1.0516655493638647e-12,6.590772880730332e-12,6.590772880730333e-12,-2.3988237764037803e-23
e,224794,0.23866197532323088,-0.2788664326540509,6.181934347712889e-12,8.37654466134882e-13,6.002487425337133e-12,6.002487425337133e-12,-1.1580528575742387e-23
e,224816,0.39889091392724874,-0.8188998874913909,3.413837285716158e-12,8.505033709092082e-13,2.7608552861966947e-12,2.7608552861966947e-12,0.0
e,224839,0.10002066546169966,-0.1649087700503507,9.36587132066934e-12,4.9304782693841e-13,9.297290083499622e-12,9.29729008349962e-12,-3.308722450212111e-24
e,224861,0.17648425378868068,-0.13711234520291818,1.2948335974757036e-11,1.2531711980321477e-12,1.283667171211285e-11,1.283667171211285e-11,-5.293955920339377e-23
e,224884,0.1764645608584578,0.39496627270256457,1.043770574057868e-11,1.0100627168222828e-12,1.087630356429708e-11,1.0876303564297078e-11,1.3234889800848443e-23
e,224906,0.5039939008307774,-0.8618283010949489,5.695544428782873e-12,1.918788737299513e-12,4.157392840091512e-12,4.157392840091512e-12,-1.3234889800848443e-23
e,224929,0.3277065774950956,0.49089614929039393,5.5106076331901155e-12,1.0798717157459762e-12,6.113535741472714e-12,6.113535741472714e-12,0.0
e,224951,0.24889314911982655,0.12479524992040587,1.097174998619497e-11,1.5594670331207248e-12,1.1273054120568746e-11,1.1273054120568746e-11,1.3234889800848443e-23
e,224974,0.1204609576126972,-0.47518434852950747,6.134387983382356e-12,3.9315717001945107e-13,5.957617777848715e-12,5.957617777848716e-12,6.617444900424222e-24
e,224997,0.12424598155602838,0.17692323397781384,9.019207495058258e-12,5.974132413217983e-13,9.143828510511382e-12,9.143828510511382e-12,0.0
e,225019,0.18926150988099913,0.7597556001900022,6.540397972357397e-12,6.836136759812487e-13,7.0737562992045784e-12,7.0737562992045784e-12,0.0
e,225042,0.41389967448557946,-0.36149964644830257,2.4622785763031114e-12,6.425421424046029e-13,2.3090704139091424e-12,2.3090704139091424e-12,0.0
e,225064,0.05486468357874127,-0.25863640393041304,6.809869182212938e-12,1.9207985929849783e-13,6.762736139509929e-12,6.762736139509929e-12,6.617444900424222e-24
e,225087,0.04926847658910715,-0.8648897246935917,6.0634383730044184e-12,1.5314069001536184e-13,5.9314866991872614e-12,5.931486699187261e-12,-3.308722450212111e-24
e,225109,0.050137693258528106,-0.23937397220349602,1.059948540320261e-11,2.725493723360027e-13,1.053756741996519e-11,1.0537567419965188e-11,6.617444900424222e-24
e,225132,0.09937888932663824,0.5971403413510532,1.1662294703231904e-11,6.097932344845477e-13,1.2036369809604899e-11,1.2036369809604896e-11,0.0
e,225154,0.10885391140725054,-0.00020317835462636705,9.425314635768889e-12,5.425188305314416e-13,9.440805304421123e-12,9.440805304421125e-12,2.6469779601696886e-23
e,225177,0.31410049604142387,-0.8306861079032327,4.26468246553441e-12,7.945544053712671e-13,3.631698849288392e-12,3.6316988492883925e-12,-5.293955920339377e-23
e,225199,0.02635505568945755,-0.43801099170460983,8.97727135826976e-12,1.1987793816137607e-13,8.925414121602517e-12,8.925414121602516e-12,0.0
e,225222,0.12581235974401117,0.7349483730960067,6.469446352227547e-12,4.34287525073989e-13,6.795010186078961e-12,6.79501018607896e-12,0.0
e,225245,0.07219561426735675,-0.6122404331630338,6.906376130724738e-12,2.5864142171747946e-13,6.751123399581115e-12,6.751123399581115e-12,0.0
e,225267,0.08763877963516724,0.5271899998087615,4.893979894669191e-12,2.2427898085385142e-13,5.0158394607677475e-12,5.0158394607677475e-12,0.0
e,225290,0.07401880030921067,0.7668055751640018,4.417622455144824e-12,1.6977689834217825e-13,4.549113805567571e-12,4.549113805567571e-12,0.0
e,225312,0.4906562217122394,0.8955818017008326,1.4767965759746554e-12,4.800758042195671e-13,1.918668776382194e-12,1.918668776382194e-12,2.6469779601696886e-23
e,225335,0.6993809376650556,0.10716192578378418,1.4390376077378343e-12,7.738126409035982e-13,1.705366411760866e-12,1.705366411760866e-12,0.0
e,225357,0.11280948956529231,-0.465035695551889,7.0792250562603225e-12,4.231707189596874e-13,6.8926240781718056e-12,6.8926240781718056e-12,0.0
e,225380,0.3332153521365025,-0.3711009998058341,4.661856803489094e-12,9.31975380488257e-13,4.40191042515876e-12,4.40191042515876e-12,0.0
e,225402,0.24494723836064514,-0.8744792854333822,5.79668882015459e-12,8.09025773565128e-13,5.104320159450411e-12,5.104320159450411e-12,4.911384887033602e-25
e,225425,0.22446547658554122,0.07075839357546806,4.491071397479633e-12,5.677673220773767e-13,4.566501216600602e-12,4.566501216600601e-12,6.617444900424222e-24
e,225448,0.4056403288317635,-0.8413391116661718,3.0528786642238947e-12,7.76719787657363e-13,2.435845346110269e-12,2.4358453461102693e-12,5.293955920339377e-23
i,0,0.49075138166521004,0.9684449921073881,2.8019443164065674e-12,9.110878273605167e-13,3.691273405856734e-12,3.691273405856734e-12,-3.2311742677852644e-27
i,22,0.07398899304039515,-0.576476204259328,8.319746520243597e-12,3.1960859266110405e-13,8.139690370448596e-12,8.139690370448596e-12,8.077935669463161e-28
i,45,0.2725167462523895,0.02062290380990205,1.2021623483659744e-11,1.8964546888261264e-12,1.2208862053402615e-11,1.2208862053402614e-11,0.0
i,67,0.4870719671884969,-0.8025085206064406,9.068833317213932e-12,2.919619696458034e-12,6.947733945184464e-12,6.947733945184464e-12,3.2311742677852644e-27
i,90,0.31571912530288626,-0.3295685227702696,1.3872682951536263e-11,2.6004399817524076e-12,1.324519532201376e-11,1.3245195322013759e-11,-1.6155871338926322e-27
i,112,0.1839333551402408,-0.2230770167176029,1.2337568778775825e-11,1.2495634046122578e-12,1.2120183381513253e-11,1.212018338151325e-11,4.796274303743752e-28
i,135,0.2848857436238634,-0.8797673634933814,9.37411238549752e-12,1.5570688470625472e-12,8.038409922273404e-12,8.038409922273404e-12,-1.2924697071141057e-26
i,157,0.161744549932808,-0.26270538936246063,9.420683422797965e-12,8.289077561142148e-13,9.237613099849303e-12,9.237613099849303e-12,3.2311742677852644e-27
i,180,0.2793444575293038,-0.7825652646613223,1.2579697945692855e-11,2.042284938376569e-12,1.1054838168884376e-11,1.1054838168884376e-11,3.2311742677852644e-27
i,202,0.2540742586819875,0.13090081233742268,8.8276432743737e-12,1.2846347744162166e-12,9.085509374820036e-12,9.085509374820037e-12,-2.2214323091023692e-27
i,225,0.14242546792889574,-0.04502455073207145,8.133630804763826e-12,6.23628367706877e-13,8.12945881886114e-12,8.12945881886114e-12,1.5903435849255598e-27
i,247,0.27467683754468114,0.1996295479863741,1.283536371638344e-11,2.0434300026058167e-12,1.3393804622943375e-11,1.3393804622943374e-11,-1.2962562394591666e-26
i,270,0.3150933193692959,-0.48321974028674636,7.604193693771146e-12,1.4220553931215476e-12,7.028180997863496e-12,7.028180997863496e-12,0.0
i,292,0.19481842721744283,-0.3815015051612966,6.887196954546095e-12,7.432786257358129e-13,6.639280947408773e-12,6.639280947408773e-12,0.0
i,315,0.0780290411433099,0.30200691444168926,4.429632873892819e-12,1.7983622706367496e-13,4.48722085416866e-12,4.48722085416866e-12,-6.058451752097371e-28
i,337,0.12872288360820616,-0.5352003139846467,7.308417216589984e-12,5.027371576826108e-13,7.052150527851794e-12,7.052150527851794e-12,0.0
i,360,0.08259155757488892,-0.20316767390048718,1.2521473403692434e-11,5.393571701580196e-13,1.2423123508448517e-11,1.2423123508448515e-11,1.6155871338926322e-27
i,383,0.1291919669546228,-0.10319798676602006,6.13347009838168e-12,4.235576565156181e-13,6.1043152713107156e-12,6.1043152713107156e-12,8.077935669463161e-28
i,405,0.12393355338957926,0.9410035514997674,2.8522665591234754e-12,1.8842164707178196e-13,3.03024289300745e-12,3.0302428930074504e-12,-1.2116903504194741e-27
i,428,0.0601122816607328,-0.7339467084861541,8.157543191453219e-12,2.527819158544043e-13,7.973863357611764e-12,7.973863357611763e-12,8.077935669463161e-28
i,450,0.21869936162579,0.31373404364477603,4.7207310378917266e-12,5.795882189411118e-13,4.933358590161828e-12,4.933358590161828e-12,3.2311742677852644e-27
i,473,0.285715734346756,-0.4627214545797829,5.7272376790749445e-12,9.545452595236633e-13,5.352858790700798e-12,5.352858790700797e-12,1.0097419586828951e-28
i,495,0.17895045986491617,-0.9772337999420178,6.622743426512233e-12,6.508021641485941e-13,5.988349642894681e-12,5.988349642894681e-12,-1.6155871338926322e-27
i,518,0.3099367043483361,0.6804280715452732,3.5551432395858102e-12,6.519692972437629e-13,4.027202501810709e-12,4.02720250181071e-12,3.2311742677852644e-27
i,540,0.04828745750504325,0.8326945494754108,1.0507066999332626e-11,2.5995608481581885e-13,1.0724497093575373e-11,1.0724497093575376e-11,1.6155871338926322e-27
i,563,0.4131200222940696,-0.5054576683689356,2.361350616022882e-12,6.147416520723565e-13,2.1181167400157414e-12,2.118116740015741e-12,-3.0292258760486853e-27
i,585,0.0975267065174963,-0.7277316386480716,1.1462486936022234e-11,5.876027817051491e-13,1.1042226774330772e-11,1.1042226774330774e-11,0.0
i,608,0.06026447313581188,-0.05380029821268533,7.786778381286142e-12,2.419227209454495e-13,7.77751543282479e-12,7.777515432824788e-12,4.0389678347315804e-28
i,630,0.05197215924072675,-0.13230891405760806,4.643223333858859e-12,1.2387828215202164e-13,4.628462166804726e-12,4.628462166804726e-12,0.0
i,653,0.21614356961180498,-0.8384635024682376,5.0383807886843544e-12,6.104827665378829e-13,4.538722643609226e-12,4.538722643609225e-12,0.0
i,675,0.13217370646453888,0.13063189383355872,3.542493411980301e-12,2.506788163375631e-13,3.583867884868581e-12,3.5838678848685815e-12,0.0
i,698,0.21624448704627316,-0.9547713939957964,6.015435801209486e-12,7.292506286572453e-13,5.323585989592692e-12,5.323585989592693e-12,-8.077935669463161e-28
i,720,0.1320379646277932,0.09920698525616388,2.8630680215981433e-12,2.0237760029604412e-13,2.8901696105950913e-12,2.8901696105950917e-12,-7.068193710780266e-28
i,743,0.05350083566900475,0.14918841659985085,1.7803685873550006e-11,4.893462528409331e-13,1.788323794030948e-11,1.788323794030948e-11,-4.0389678347315804e-28
i,766,0.11815039202080363,-0.8378874272336293,5.4078375787045586e-12,3.395266695062279e-13,5.126703317906163e-12,5.126703317906164e-12,0.0
i,788,0.28118985027988097,-0.24661916811625584,8.737343631406707e-12,1.4293913425861387e-12,8.498484491596894e-12,8.498484491596892e-12,9.693522803355793e-27
i,811,0.08858016469885412,0.28238620577293894,6.2880844872575026e-12,2.9140618363093603e-13,6.376504178604511e-12,6.376504178604511e-12,0.0
i,833,0.07397932992386547,-0.25630141934399797,2.7972681269783482e-12,1.0744434100131655e-13,2.7716764158636412e-12,2.7716764158636404e-12,3.7865323450608567e-29
i,856,0.07793892972674671,-0.43300183742389586,2.3302783710737928e-12,9.449200393047754e-14,2.290947044676016e-12,2.2909470446760155e-12,3.155443620884047e-29
i,878,0.25042683583921843,-0.15051440797780133,6.292763980956272e-12,9.007208184916259e-13,6.22124891824758e-12,6.2212489182475794e-12,-4.0389678347315804e-27
i,901,0.4557924779607121,0.9166489173189898,4.029885762540981e-12,1.1894720051495874e-12,5.1422387436473735e-12,5.142238743647374e-12,1.2924697071141057e-26
i,923,0.33096776672587447,0.20425772183114915,5.777769557631286e-12,1.1457271160034554e-12,6.115519656668609e-12,6.115519656668609e-12,0.0
i,946,0.2652853448342765,0.560001810711252,4.0784911341793656e-12,6.237129107731834e-13,4.457822498140979e-12,4.457822498140979e-12,0.0
i,968,0.14919009057489582,-0.5915873503925021,4.937837267729206e-12,3.980292008731689e-13,4.7133054772539945e-12,4.7133054772539945e-12,1.6155871338926322e-27
i,991,0.007375828063124059,-0.46876388235527044,1.2186143936950674e-11,4.5107804922421305e-14,1.2165064280077076e-11,1.216506428007708e-11,1.0097419586828951e-28
i,1013,0.12976341302439723,0.08470002201193219,4.406269486851997e-12,3.0572205211951255e-13,4.442620229596563e-12,4.442620229596562e-12,8.582806648804608e-28
i,1036,0.7272695380659588,-0.7816085222812506,2.7628447086049013e-12,1.5787575257071189e-12,1.8185844435007269e-12,1.8185844435007273e-12,-4.0389678347315804e-28
i,1058,0.27027105169186044,0.7331295580144713,3.900520030012726e-12,6.094582921143946e-13,4.367046296352358e-12,4.367046296352358e-12,0.0
i,1081,0.4545888053725297,-0.31848377449816945,5.990450179029577e-12,1.7621145750695513e-12,5.6803874096909345e-12,5.6803874096909345e-12,1.6155871338926322e-27
i,1103,0.5239524921985348,0.4038091279721709,6.866146697054162e-12,2.4372756667437498e-12,8.1608532718854e-12,8.160853271885401e-12,8.077935669463161e-27
i,1126,0.3303344908527448,0.7498428188051568,9.096454310636214e-12,1.7996853781832876e-12,1.0513578641940432e-11,1.0513578641940432e-11,-6.26040014383395e-27
i,1149,0.20999226248435274,0.4408402118058771,7.72116930087486e-12,9.057982133450228e-13,8.161080881437462e-12,8.161080881437464e-12,0.0
i,1171,0.5471940737283315,0.47671401528395574,4.068924191767408e-12,1.5325455134250478e-12,4.9850012357459584e-12,4.985001235745958e-12,8.077935669463161e-27
i,1194,0.2414517186014223,0.16117859974408885,1.0912996432475198e-11,1.4983732727637912e-12,1.1252098267243634e-11,1.1252098267243636e-11,0.0
i,1216,0.25234523822099586,0.45669435883153886,6.688621568106052e-12,9.657753006410113e-13,7.181267474554618e-12,7.181267474554618e-12,-9.693522803355793e-27
i,1239,0.3625374474606269,0.03989846733035227,8.463992871867554e-12,1.8739447606500428e-12,8.741653612341947e-12,8.741653612341947e-12,-1.2924697071141057e-26
i,1261,0.3306061127983345,-0.3524322359358691,3.9745889768205265e-12,7.871260471669666e-13,3.769848097605863e-12,3.769848097605864e-12,0.0
i,1284,0.08884571261104753,-0.7018447853028669,5.282645729385821e-12,2.4557955754593216e-13,5.113280256735644e-12,5.113280256735644e-12,0.0
i,1306,0.13588292494356602,-0.8605986518496052,4.639114455645105e-12,3.3816354660125196e-13,4.35150073513773e-12,4.3515007351377295e-12,4.0389678347315804e-28
i,1329,0.15972501431001615,-0.2846812349157057,4.718626912627123e-12,4.095489842570524e-13,4.618752244281534e-12,4.618752244281534e-12,-1.0097419586828951e-27
i,1351,0.04112247234741571,-0.11164468149815543,1.4199315234118075e-11,2.9808445899473217e-13,1.4169132435565666e-11,1.4169132435565664e-11,0.0
i,1374,0.04011391298766773,-0.6715641101619851,7.412767645227426e-12,1.5172061187073498e-13,7.311741774052524e-12,7.311741774052524e-12,0.0
i,1396,0.20113875093284214,-0.9904256261578401,9.296525924518075e-12,1.0394862935882508e-12,8.268237388996476e-12,8.268237388996475e-12,0.0
i,1419,0.15613968310096593,-0.9040002417567214,2.7954862549531778e-12,2.367241888992811e-13,2.5834706811251493e-12,2.583470681125149e-12,8.077935669463161e-28
i,1441,0.2048519700142317,0.4862397721535566,2.398397534265348e-12,2.736913343995522e-13,2.54274916298035e-12,2.54274916298035e-12,0.0
i,1464,0.028678540073370024,0.3600102247481692,9.486059066236404e-12,1.3800201063074766e-13,9.536610325202342e-12,9.536610325202342e-12,2.0194839173657902e-28
i,1486,0.12792837901676182,-0.7739950042859681,6.314553223490062e-12,4.315062249978868e-13,5.986807564107678e-12,5.986807564107678e-12,2.0194839173657902e-28
i,1509,0.1224501577816934,0.09732374981852486,3.195190576376726e-12,2.083841299028579e-13,3.222152747354745e-12,3.222152747354745e-12,4.0389678347315804e-28
i,1532,0.2768686033943081,-0.8492469265193984,2.578392257703986e-12,4.142898590318921e-13,2.2372770481709472e-12,2.2372770481709476e-12,2.0194839173657902e-27
i,1554,0.17189423946427407,0.22990219296636022,2.86515980883774e-12,2.694069877770309e-13,2.938816281389227e-12,2.9388162813892267e-12,-3.0292258760486853e-28
i,1577,0.1127728157316133,-0.8890014806500157,1.2259375071861921e-11,7.325690608360833e-13,1.1612965876676443e-11,1.1612965876676443e-11,0.0
i,1599,0.08545862264031813,0.054195901527986326,1.2826289012576079e-11,5.725219656067386e-13,1.2870020522613596e-11,1.2870020522613598e-11,0.0
i,1622,0.10845595376285934,-0.7575555737979446,6.454099736214942e-12,3.700603979930024e-13,6.178482537091653e-12,6.178482537091653e-12,0.0
i,1644,0.41258042105054493,-0.4257849761591155,2.47890702711872e-12,6.442836654885189e-13,2.280355823023131e-12,2.280355823023131e-12,0.0
