path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
calibration:irrational rotation:4:8,calibration,irrational rotation,11,4,8,shuffled,0.013818622282612436,,,False
calibration:irrational rotation:4:9,calibration,irrational rotation,11,4,9,chronological,1.0000000000000002,0.005025157352023427,0.001591089393050039,False
calibration:irrational rotation:4:9,calibration,irrational rotation,11,4,9,shuffled,0.014003221274943635,,,False
calibration:irrational rotation:4:10,calibration,irrational rotation,11,4,10,chronological,1.0000000000000002,0.005025157352024601,0.0015910893930415233,False
calibration:irrational rotation:4:10,calibration,irrational rotation,11,4,10,shuffled,0.01349694226281255,,,False
calibration:irrational rotation:4:11,calibration,irrational rotation,11,4,11,chronological,1.0,0.005025157352023668,0.0015910893930475279,False
calibration:irrational rotation:4:11,calibration,irrational rotation,11,4,11,shuffled,0.012959849380934411,,,False
calibration:irrational rotation:4:12,calibration,irrational rotation,11,4,12,chronological,1.0000000000000002,0.005025157352019713,0.0015910893930756245,False
calibration:irrational rotation:4:12,calibration,irrational rotation,11,4,12,shuffled,0.013537557787382986,,,False
calibration:irrational rotation:4:13,calibration,irrational rotation,11,4,13,chronological,1.0000000000000002,0.005025157352025834,0.0015910893930329065,False
calibration:irrational rotation:4:13,calibration,irrational rotation,11,4,13,shuffled,0.013253331743772433,,,False
calibration:irrational rotation:4:14,calibration,irrational rotation,11,4,14,chronological,1.0000000000000002,0.005025157352023194,0.0015910893930508694,False
calibration:irrational rotation:4:14,calibration,irrational rotation,11,4,14,shuffled,0.013303609276097209,,,False
calibration:irrational rotation:4:15,calibration,irrational rotation,11,4,15,chronological,1.0,0.005025157352025836,0.00159108939303288,False
calibration:irrational rotation:4:15,calibration,irrational rotation,11,4,15,shuffled,0.014124569015209122,,,False
calibration:irrational rotation:4:16,calibration,irrational rotation,11,4,16,chronological,1.0000000000000002,0.005025157352020118,0.0015910893930727893,False
calibration:irrational rotation:4:16,calibration,irrational rotation,11,4,16,shuffled,0.013722903316371245,,,False
calibration:irrational rotation:4:17,calibration,irrational rotation,11,4,17,chronological,1.0,0.005025157352022317,0.0015910893930567477,False
calibration:irrational rotation:4:17,calibration,irrational rotation,11,4,17,shuffled,0.012968998454097531,,,False
calibration:irrational rotation:4:18,calibration,irrational rotation,11,4,18,chronological,1.0,0.005025157352019889,0.001591089393073567,False
calibration:irrational rotation:4:18,calibration,irrational rotation,11,4,18,shuffled,0.013480969849530618,,,False
calibration:irrational rotation:4:19,calibration,irrational rotation,11,4,19,chronological,1.0000000000000002,0.005025157352025409,0.001591089393035793,False
calibration:irrational rotation:4:19,calibration,irrational rotation,11,4,19,shuffled,0.013666182783807216,,,False
calibration:irrational rotation:4:20,calibration,irrational rotation,11,4,20,chronological,1.0000000000000002,0.005025157352020691,0.0015910893930682097,False
calibration:irrational rotation:4:20,calibration,irrational rotation,11,4,20,shuffled,0.012686229643704009,,,False
calibration:irrational rotation:4:21,calibration,irrational rotation,11,4,21,chronological,1.0,0.005025157352021846,0.0015910893930604817,False
calibration:irrational rotation:4:21,calibration,irrational rotation,11,4,21,shuffled,0.014103740789878376,,,False
calibration:irrational rotation:4:22,calibration,irrational rotation,11,4,22,chronological,1.0,0.005025157352021149,0.0015910893930648684,False
calibration:irrational rotation:4:22,calibration,irrational rotation,11,4,22,shuffled,0.014758768168173873,,,False
calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,chronological,1.0,0.005025157352024333,0.0015910893930437269,False
calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,shuffled,0.013246073014855909,,,False
calibration:irrational rotation:4:24,calibration,irrational rotation,11,4,24,chronological,1.0000000000000002,0.0050251573520222,0.0015910893930583298,False
calibration:irrational rotation:4:24,calibration,irrational rotation,11,4,24,shuffled,0.013122370574795315,,,False
calibration:irrational rotation:4:25,calibration,irrational rotation,11,4,25,chronological,1.0000000000000002,0.0050251573520197585,0.0015910893930741635,False
calibration:irrational rotation:4:25,calibration,irrational rotation,11,4,25,shuffled,0.012877631046973263,,,False
calibration:irrational rotation:4:26,calibration,irrational rotation,11,4,26,chronological,1.0,0.00502515735202026,0.0015910893930711103,False
calibration:irrational rotation:4:26,calibration,irrational rotation,11,4,26,shuffled,0.013705233636275294,,,False
calibration:irrational rotation:4:27,calibration,irrational rotation,11,4,27,chronological,0.9999999999999999,0.005025157352022798,0.0015910893930537128,False
calibration:irrational rotation:4:27,calibration,irrational rotation,11,4,27,shuffled,0.013614854819661543,,,False
calibration:irrational rotation:4:28,calibration,irrational rotation,11,4,28,chronological,1.0,0.005025157352021795,0.0015910893930611235,False
calibration:irrational rotation:4:28,calibration,irrational rotation,11,4,28,shuffled,0.013951601438569168,,,False
calibration:irrational rotation:4:29,calibration,irrational rotation,11,4,29,chronological,1.0000000000000002,0.005025157352024264,0.0015910893930443052,False
calibration:irrational rotation:4:29,calibration,irrational rotation,11,4,29,shuffled,0.013537599673620287,,,False
calibration:irrational rotation:4:30,calibration,irrational rotation,11,4,30,chronological,1.0,0.005025157352022905,0.0015910893930531208,False
calibration:irrational rotation:4:30,calibration,irrational rotation,11,4,30,shuffled,0.012854747876084599,,,False
calibration:irrational rotation:4:31,calibration,irrational rotation,11,4,31,chronological,1.0000000000000002,0.005025157352021537,0.0015910893930620024,False
calibration:irrational rotation:4:31,calibration,irrational rotation,11,4,31,shuffled,0.013500469424151413,,,False
calibration:irrational rotation:4:32,calibration,irrational rotation,11,4,32,chronological,1.0000000000000002,0.005025157352023382,0.0015910893930500757,False
calibration:irrational rotation:4:32,calibration,irrational rotation,11,4,32,shuffled,0.013257740232870033,,,False
calibration:irrational rotation:4:33,calibration,irrational rotation,11,4,33,chronological,1.0,0.0050251573520220675,0.0015910893930589159,False
calibration:irrational rotation:4:33,calibration,irrational rotation,11,4,33,shuffled,0.012935182281744732,,,False
calibration:irrational rotation:4:34,calibration,irrational rotation,11,4,34,chronological,1.0000000000000002,0.0050251573520253105,0.0015910893930363942,False
calibration:irrational rotation:4:34,calibration,irrational rotation,11,4,34,shuffled,0.013061108361655575,,,False
calibration:irrational rotation:4:35,calibration,irrational rotation,11,4,35,chronological,1.0,0.005025157352022177,0.0015910893930583226,False
calibration:irrational rotation:4:35,calibration,irrational rotation,11,4,35,shuffled,0.013397010071404107,,,False
calibration:irrational rotation:4:36,calibration,irrational rotation,11,4,36,chronological,1.0000000000000002,0.005025157352025244,0.0015910893930365013,False
calibration:irrational rotation:4:36,calibration,irrational rotation,11,4,36,shuffled,0.014092957230253222,,,False
calibration:irrational rotation:4:37,calibration,irrational rotation,11,4,37,chronological,1.0,0.005025157352022839,0.001591089393053265,False
calibration:irrational rotation:4:37,calibration,irrational rotation,11,4,37,shuffled,0.014426251035004679,,,False
calibration:irrational rotation:4:38,calibration,irrational rotation,11,4,38,chronological,1.0000000000000002,0.005025157352020348,0.001591089393070572,False
calibration:irrational rotation:4:38,calibration,irrational rotation,11,4,38,shuffled,0.013580269822130862,,,False
calibration:irrational rotation:4:39,calibration,irrational rotation,11,4,39,chronological,1.0000000000000002,0.0050251573520214065,0.0015910893930639748,False
calibration:irrational rotation:4:39,calibration,irrational rotation,11,4,39,shuffled,0.013462986166450891,,,False
calibration:irrational rotation:4:40,calibration,irrational rotation,11,4,40,chronological,1.0,0.005025157352025652,0.0015910893930349624,False
calibration:irrational rotation:4:40,calibration,irrational rotation,11,4,40,shuffled,0.013667578242614577,,,False
calibration:irrational rotation:4:41,calibration,irrational rotation,11,4,41,chronological,1.0000000000000002,0.0050251573520246045,0.0015910893930415407,False
calibration:irrational rotation:4:41,calibration,irrational rotation,11,4,41,shuffled,0.012802604165952726,,,False
calibration:irrational rotation:4:42,calibration,irrational rotation,11,4,42,chronological,1.0,0.005025157352019551,0.0015910893930762813,False
calibration:irrational rotation:4:42,calibration,irrational rotation,11,4,42,shuffled,0.013208324064241689,,,False
calibration:irrational rotation:4:43,calibration,irrational rotation,11,4,43,chronological,1.0000000000000002,0.005025157352023973,0.0015910893930452283,False
calibration:irrational rotation:4:43,calibration,irrational rotation,11,4,43,shuffled,0.01398260409178431,,,False
calibration:irrational rotation:4:44,calibration,irrational rotation,11,4,44,chronological,1.0000000000000002,0.005025157352021253,0.0015910893930646721,False
calibration:irrational rotation:4:44,calibration,irrational rotation,11,4,44,shuffled,0.01333510625689074,,,False
calibration:irrational rotation:4:45,calibration,irrational rotation,11,4,45,chronological,1.0,0.005025157352021206,0.001591089393064716,False
calibration:irrational rotation:4:45,calibration,irrational rotation,11,4,45,shuffled,0.01371145079464348,,,False
calibration:irrational rotation:4:46,calibration,irrational rotation,11,4,46,chronological,1.0,0.005025157352023446,0.0015910893930500105,False
calibration:irrational rotation:4:46,calibration,irrational rotation,11,4,46,shuffled,0.013529265598310792,,,False
calibration:irrational rotation:4:47,calibration,irrational rotation,11,4,47,chronological,1.0,0.005025157352025552,0.001591089393035198,False
calibration:irrational rotation:4:47,calibration,irrational rotation,11,4,47,shuffled,0.014153624955326273,,,False
calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,chronological,0.1460184765491785,0.0,0.0,True
calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,shuffled,0.015258222930456665,,,False
calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,chronological,0.12205925796724995,0.0,0.0,True
calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,shuffled,0.019998106683410552,,,False
calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,chronological,0.11866688952280305,0.0,0.0,True
calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,shuffled,0.013031963148337818,,,False
calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,chronological,0.13342471830131097,0.0,0.0,True
calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,shuffled,0.022245504552537085,,,False
calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,chronological,0.09922732357638935,0.0,0.0,True
calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,shuffled,0.014016514598136059,,,False
calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,chronological,0.11012570260424734,0.0,0.0,True
calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,shuffled,0.030658536952038982,,,False
calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,chronological,0.13874059454612442,0.0,0.0,True
calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,shuffled,0.014442091346437938,,,False
calibration:deterministic chaos:0:7,calibration,deterministic chaos,"(2, 2)",0,7,chronological,0.08582407413380935,0.0,0.0,True
calibration:deterministic chaos:0:7,calibration,deterministic chaos,"(2, 2)",0,7,shuffled,0.059872005746264265,,,False
calibration:deterministic chaos:0:8,calibration,deterministic chaos,"(2, 2)",0,8,chronological,0.11383426411634515,0.0,0.0,True
