basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,35928,0,1.2840909090909092,0.9300699667497114,0.9991258707913485,0.07051282051282051,-0.2194569456106671,0.030202815045787427,-0.18925413056487614
X,development,36180,0,1.1300000165939328,1.058461550551194,1.0007692527624272,0.08012820512820513,-0.07031172642853183,0.09499996668377411,0.024688240255252958
X,development,36431,0,0.7692307466585957,0.9940828358958838,1.0443787032710352,0.041666666666666664,0.25652296188241674,-0.1641886398681725,0.09233432201422623
X,development,36682,0,1.0,1.2184615707397461,0.9661538314819336,0.08012820512820513,0.05548369860022142,0.09499996668377411,0.15048366528400622
X,development,36933,1,1.1562499874271452,0.7307692577059457,1.0889423055789218,0.02564102564102564,-0.10864601736958256,-0.2721838925981502,-0.3808299099677627
X,development,37185,0,1.1785714285714286,0.9377289726620629,1.0723443712506975,0.0673076923076923,-0.11557058732338989,0.008603764499791866,-0.1069668228235969
X,development,37436,0,0.7749999853968619,1.4307692698331984,1.138461579542894,0.0641025641025641,0.29295692783237137,-0.012995286046203697,0.27996164178616645
X,development,37687,0,0.8833333052529239,0.8820513126992762,1.1884615202439144,0.04807692307692308,0.16014729690692212,-0.12099053877618136,0.039156758130727526
X,development,37938,0,1.1544117647058822,1.0814479379092945,0.891968334422392,0.10897435897435898,-0.10221693419453322,0.28939142159773396,0.18717448740323295
X,development,38190,1,1.0294117647058822,1.0045248480404125,0.9966063218958237,0.10897435897435898,0.016479541643397787,0.28939142159773396,0.305870963241164
X,development,38441,0,1.3374999840557578,1.1538462024468636,0.991346109016584,0.0641025641025641,-0.2524014247867739,-0.012995286046203697,-0.26539671083297883
X,development,38692,1,1.173913060604737,0.8695652408275347,1.0334448392817281,0.07371794871794872,-0.12040174341745372,0.05180186559178299,-0.06859987782566485
