model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Resistive capacitor coupling,Electromagnetic circuit energy,24,zero_other,11,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,24,zero_other,12,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,24,zero_other,13,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,24,zero_other,14,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,24,zero_other,15,4801,coupling relation,0.0,0.0,0.09321469516569102,1.0,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,0,4601,coupling relation,0.9878542510121457,0.816681376152753,0.06556406063578357,0.0102052245011579,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,1,4601,coupling relation,0.9676113360323887,0.815393130989505,0.0661343239292356,0.02530340883995143,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,2,4601,coupling relation,0.97165991902834,0.8157121937838119,0.06616408085197988,0.017451630865906946,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,3,4601,coupling relation,0.9392712550607287,0.8172745534781745,0.06658634213130338,0.018557250410417257,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,4,4601,coupling relation,0.9676113360323887,0.8153565237367238,0.06620829748314928,0.03957534886763482,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,5,4601,coupling relation,0.9433198380566802,0.8181175122490979,0.06623222736212264,0.01606652874547924,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,6,4601,coupling relation,0.9392712550607287,0.8118569492794059,0.06603775072714096,0.007461259575749322,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,7,4601,coupling relation,0.951417004048583,0.8182768992484067,0.06629058492256303,0.003370652176250483,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,8,4601,coupling relation,0.9635627530364372,0.8220947900006402,0.0662440397081222,0.012024524312005458,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,9,4601,coupling relation,0.9433198380566802,0.818332559100028,0.06582602903231788,0.004820351425930421,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,10,4601,coupling relation,0.951417004048583,0.8254527831054055,0.06576492938189105,0.012687353561751475,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,11,4601,coupling relation,0.9635627530364372,0.8152249449550386,0.06573706329780514,0.016599700485309912,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,12,4601,coupling relation,0.9473684210526315,0.8259501958047255,0.06563546862976519,0.026719918369058102,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,13,4601,coupling relation,0.951417004048583,0.8257371492100979,0.06545011181725004,0.0034890318815775146,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,14,4601,coupling relation,0.951417004048583,0.8105164184640197,0.06560646589859473,0.0496259441050104,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,24,offline_centered_child,15,4601,coupling relation,0.9878542510121457,0.8161236528482696,0.06608554596422994,0.0037629923009716583,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,0,4801,coupling relation,1.0,0.812886041542379,0.06882450052300508,0.9025433573262708,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,1,4801,coupling relation,1.0,0.8503633769763547,0.09188790189787095,1.5041182231539274,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,2,4801,coupling relation,1.0,0.8748777470583577,0.09088623786895306,1.521174361256634,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,3,4801,coupling relation,1.0,0.8889778846916485,0.11827027055590636,1.9087039825928025,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,4,4801,coupling relation,1.0,0.8822561458690323,0.11481429586321841,1.9297297556317217,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,5,4801,coupling relation,1.0,0.8842156551955673,0.12802653440275535,2.1225460210701645,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,6,4801,coupling relation,1.0,0.898935906559385,0.14389210530640403,2.349408612821277,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,7,4801,coupling relation,1.0,0.8675532316334069,0.08882758736159363,1.481156082909289,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,8,4801,coupling relation,1.0,0.8796790285297427,0.11170086228905084,1.873874219443484,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,9,4801,coupling relation,1.0,0.8675947843503756,0.090324627578467,1.483345670213605,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,10,4801,coupling relation,1.0,0.781243729579382,0.07883337709533697,0.9863471132968534,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,11,4801,coupling relation,1.0,0.8847349776071318,0.11234368550649587,1.9211617589846435,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,12,4801,coupling relation,1.0,0.8646314336239976,0.09124604498876673,1.538276635029967,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,13,4801,coupling relation,1.0,0.8775510118890946,0.09065292300371747,1.5430634510958967,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,14,4801,coupling relation,1.0,0.8396871123941095,0.08398573006631008,1.366341368209819,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_time_lineage,15,4801,coupling relation,1.0,0.891992178950765,0.1091254499529858,1.8482549456542858,1.0,0
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,0,4801,coupling relation,1.0,0.8983319119481626,0.08471973590891312,1.3968278492582014,0.08706519475109352,18
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,1,4801,coupling relation,1.0,0.8420900003305166,0.09418307587507842,1.418795573249497,0.20891480941470528,18
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,2,4801,coupling relation,1.0,0.8551220345393507,0.09668337023352255,1.3781109761427823,0.13580504061653823,11
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,3,4801,coupling relation,1.0,0.8700661235527638,0.12467455248194888,1.9618920960427324,0.15642574463653405,13
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,4,4801,coupling relation,1.0,0.8788917717804662,0.11578129441962723,1.864863863398506,0.23807540095813373,28
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,5,4801,coupling relation,1.0,0.8757636635329697,0.1308525853402142,2.0964539518566667,0.20724848989793793,53
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,6,4801,coupling relation,1.0,0.9154166667610144,0.13464529862573377,2.0794706525799196,0.204540720683191,33
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,7,4801,coupling relation,1.0,0.8690978554205886,0.08696802731056598,1.2878738586194516,0.1189335555092689,24
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,8,4801,coupling relation,1.0,0.881492674950134,0.11034030075291894,1.8800820391955921,0.19558425328056656,53
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,9,4801,coupling relation,1.0,0.8534438523977215,0.09439268664794792,1.361377361340863,0.36596542387002706,19
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,10,4801,coupling relation,1.0,0.7513767167840169,0.0863435943535625,1.0927003941389095,0.15746719433451364,15
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,11,4801,coupling relation,1.0,0.8747127383426802,0.11525193033129781,1.7210257985486117,0.12789002291189336,25
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,12,4801,coupling relation,1.0,0.8682963978178637,0.09011243472113051,1.1703570728697552,0.18829410539470945,15
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,13,4801,coupling relation,1.0,0.8647545519608282,0.09402049541029642,1.2611400535761974,0.10247865028119142,18
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,14,4801,coupling relation,1.0,0.8315563751553574,0.08594071517374227,1.2757517533720437,0.2199541762132889,33
Resistive capacitor coupling,Electromagnetic circuit energy,18,repeated_parent_reselection,15,4801,coupling relation,1.0,0.8769861676269094,0.11360242161987098,1.6082025681123329,0.16434076234117892,11
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,0,4801,coupling relation,0.8259109311740891,0.3164727260607171,0.25014612075286236,0.034695587238116395,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,1,4801,coupling relation,0.8340080971659919,0.2637420973159014,0.26704978340877583,0.11588649625546489,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,2,4801,coupling relation,0.7935222672064778,0.2963095478153842,0.24152417061986992,0.14291933387168185,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,3,4801,coupling relation,0.7894736842105263,0.38705787213154375,0.25749871899361376,0.10760468409605298,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,4,4801,coupling relation,0.7773279352226721,0.3571352760969123,0.26702172751503156,0.16394865772329376,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,5,4801,coupling relation,0.7935222672064778,0.3519941589406372,0.24801363578275945,0.07935312042825864,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,6,4801,coupling relation,0.7894736842105263,0.3465247372604252,0.26452506348728866,0.08715704347042605,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,7,4801,coupling relation,0.8421052631578947,0.359523264155868,0.2628977901504032,0.07298115284326023,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,8,4801,coupling relation,0.8097165991902834,0.3176409148929126,0.2619822272376738,0.12951211937081897,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,9,4801,coupling relation,0.8259109311740891,0.29032324670811105,0.26277987926489677,0.04534428928524957,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,10,4801,coupling relation,0.7692307692307693,0.33779075082255977,0.2505557585541456,0.04057100027178014,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,11,4801,coupling relation,0.8016194331983806,0.3388144524768743,0.2459291329341818,0.052604498616518204,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,12,4801,coupling relation,0.7854251012145749,0.34316947076250853,0.2555744608661217,0.02178189679000183,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,13,4801,coupling relation,0.9149797570850202,0.3155271100262357,0.2319826901156779,0.19109171407227535,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,14,4801,coupling relation,0.6882591093117408,0.33071319605203964,0.2584774557260579,0.06645584328550519,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,fixed_child_no_memory,15,4801,coupling relation,0.8259109311740891,0.32592212991966885,0.26527828801621606,0.05210893440325715,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,0,4801,coupling relation,0.9635627530364372,0.5862809589599044,0.07787349579741437,0.6760512561612129,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,1,4801,coupling relation,1.0,0.8183454295536368,0.058668457025898325,0.37740673046977574,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,2,4801,coupling relation,1.0,0.7361876377491777,0.06877921980147407,0.5949652723082679,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,3,4801,coupling relation,0.97165991902834,0.5645065993427452,0.07828698896428,0.6957563348702277,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,4,4801,coupling relation,1.0,0.7314132069975013,0.07011539524721457,0.5886936697143177,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,5,4801,coupling relation,1.0,0.14292021939530117,0.09267020713898833,0.8724999365935554,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,6,4801,coupling relation,1.0,0.7792388460785706,0.06330210983797342,0.43914450608091965,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,7,4801,coupling relation,1.0,0.5544263881340927,0.07948472394457885,0.6948852238200826,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,8,4801,coupling relation,1.0,0.4286226134585678,0.08442370015189914,0.8271217945735148,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,9,4801,coupling relation,1.0,0.4694404766331543,0.08269340371417347,0.7336777980162252,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,10,4801,coupling relation,1.0,0.8728740951922415,0.05296674897696186,0.3881297151666448,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,11,4801,coupling relation,1.0,0.7522778421811778,0.06901420128271357,0.558493133685279,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,12,4801,coupling relation,1.0,0.8567497753435195,0.05367751854943048,0.32033787372805694,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,13,4801,coupling relation,0.15384615384615385,-0.6688856924477549,0.11997261738883803,1.2747344433341767,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,14,4801,coupling relation,1.0,0.7977796298161537,0.06661977260991142,0.5284227206894714,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,wrong_fixed_child,15,4801,coupling relation,1.0,0.794856929286107,0.0637958012408037,0.48734756349877373,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,compressed_parent,0,4801,coupling relation,1.0,0.8837261807589442,0.04581866752916718,0.5139038977513329,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,compressed_parent,1,4801,coupling relation,1.0,0.8197872324302111,0.05261771880898757,0.18802458185307563,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,compressed_parent,2,4801,coupling relation,1.0,0.8726731934418507,0.044921966706335234,0.2453016190778361,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,compressed_parent,3,4801,coupling relation,1.0,0.8819393227898805,0.047562391614571486,0.5435626421371946,nan,-1
Resistive capacitor coupling,Electromagnetic circuit energy,18,compressed_parent,4,4801,coupling relation,1.0,0.8446582963447389,0.04925596942725641,0.18117255790921538,nan,-1
