origin,target,origin_year,horizon,split,truth,current,climatology,persistence,base_levels,base_raw_movement,base_diara,base_radius,base_turn,base_quadrant,base_broken_diara
201802,201808,2018.0833333333333,6,holdout,0.05,-0.73,0.02346330275229358,-0.73,0.16657326997160654,0.19520389646006409,0.12242461185559894,0.14896185926136934,0.16323615153146126,0.1449497040935951,0.2638662943368542
201803,201809,2018.1666666666667,6,holdout,0.3,-0.73,0.021739130434782608,-0.73,0.14419067689227416,0.12174851956909093,0.13773506338407193,0.1091517734184017,0.16256265689177168,0.10648080661470384,0.14874454371823204
201804,201810,2018.25,6,holdout,0.84,-0.36,0.020867579908675802,-0.36,0.04692322321398688,0.05412586235211628,0.008918974029857325,-0.0013648968497380516,0.05079498282798792,-0.06625266313086431,-0.09940954793565535
201805,201811,2018.3333333333333,6,holdout,1.0,-0.12,0.020546697038724374,-0.12,0.4228825056405079,0.4410781059211199,0.4750623421160635,0.4641819314577632,0.43338356863124833,0.5497660453033159,0.277135381481196
201806,201812,2018.4166666666667,6,holdout,0.97,0.12,0.020772727272727273,0.12,0.5955733798758445,0.604719300491394,0.6782002816103871,0.674782347371424,0.6023026090324022,0.7105335116419402,0.5167882927619348
201807,201901,2018.5,6,holdout,0.51,0.27,0.021337868480725625,0.27,0.6667996221641787,0.6744162360286756,0.7503571655765564,0.738056818312739,0.6811467375572399,0.7421497473734732,0.23672725183356833
201808,201902,2018.5833333333333,6,holdout,0.62,0.05,0.0214027149321267,0.05,0.5279512496624483,0.5283515608297211,0.6322740859442268,0.6088793865663191,0.5439949681774976,0.678251952112038,0.23337355520516434
201809,201903,2018.6666666666667,6,holdout,0.81,0.3,0.022031602708803614,0.3,0.5061522782097033,0.49039057849367534,0.5289719185970794,0.5365093204085538,0.5074401171760112,0.63918351710741,0.2594994765359947
201810,201904,2018.75,6,holdout,0.67,0.84,0.023873873873873876,0.84,0.8296532413749852,0.8370595310187426,0.8476028738795529,0.8587364799633556,0.8380429185707183,0.8079264115708841,0.7765163660172254
201811,201905,2018.8333333333333,6,holdout,0.61,1.0,0.026067415730337083,1.0,0.54642988968897,0.5459400714061378,0.5381136781488219,0.53478204729326,0.5644763509908913,0.45720052046920856,0.44305011500286146
201812,201906,2018.9166666666667,6,holdout,0.66,0.97,0.028183856502242158,0.97,0.4682110014330248,0.4715553940874012,0.4422758432332355,0.4247842628920886,0.49006157707014203,0.2752809910680283,0.18113792071256196
201901,201907,2019.0,6,holdout,0.41,0.51,0.029261744966442956,0.51,0.24046370239250792,0.23025448465472348,0.09244586558065263,0.08633919238519888,0.24875093421871766,0.06871943211698514,-0.043174473529449406
201902,201908,2019.0833333333333,6,holdout,0.19,0.62,0.030580357142857142,0.62,0.3728500445489247,0.3661782434685524,0.2510042808408921,0.24172072964788235,0.36760577082148077,0.3305825123955932,0.20819696301964566
201903,201909,2019.1666666666667,6,holdout,0.11,0.81,0.0323162583518931,0.81,0.6535046537793575,0.6537785473285865,0.5943869879252274,0.5931602282727696,0.6482972697223378,0.5849455292979108,0.4323367851358145
201904,201910,2019.25,6,holdout,0.55,0.67,0.03373333333333333,0.67,-0.04718116672069327,-0.07738015298297268,-0.12984912731966305,-0.0703117499740048,-0.05862390350493634,-0.16794042752426136,-0.21552304276910922
201905,201911,2019.3333333333333,6,holdout,0.74,0.61,0.03501108647450111,0.61,0.2442901379904565,0.27145726053864133,0.3410242432400638,0.3067327080257769,0.2824117842763581,0.09997948793876774,0.022136787048333335
201906,201912,2019.4166666666667,6,holdout,0.51,0.66,0.03639380530973451,0.66,0.30672037003273395,0.3033666754016835,0.42067563879348624,0.38781792882659216,0.3166731963642969,0.3933940593900567,0.22177823850979106
201907,202001,2019.5,6,holdout,0.64,0.41,0.03721854304635761,0.41,0.1510813147985426,0.16327372300233273,0.12557874454215018,0.13075952764466803,0.1561367028574027,0.0026972054917515434,0.08192913900142598
201908,202002,2019.5833333333333,6,holdout,0.48,0.19,0.037555066079295145,0.19,-0.011589387923474033,-0.0150738080335562,-0.1399380758221405,-0.1115884786427675,-0.009394137917510453,-0.19916144406584715,-0.12081136809386628
201909,202003,2019.6666666666667,6,holdout,0.36,0.11,0.03771428571428571,0.11,0.07775369037305477,0.08850718799484264,-0.13351099183206078,-0.13118487326964887,0.0962905653627299,-0.1518926551903473,0.0001564205801119073
201910,202004,2019.75,6,holdout,0.49,0.55,0.038837719298245615,0.55,0.5115036442305614,0.5209406477302636,0.49983337810167405,0.3705508766992639,0.5318575466522852,0.5324812552095884,0.5132470336425287
201911,202005,2019.8333333333333,6,holdout,-0.12,0.74,0.04037199124726477,0.74,0.6478342897474827,0.6660377601577164,0.59359632625043,0.6103752427370498,0.5815291596430565,0.8780991884274383,0.7120501760425099
201912,202006,2019.9166666666667,6,holdout,-0.21,0.51,0.041397379912663755,0.51,0.2535104327496264,0.24394916520293466,0.07497947268862953,0.14332357612676452,0.21119352150464824,0.20272123856805643,0.2742393358133777
202001,202007,2020.0,6,holdout,-0.04,0.64,0.042701525054466234,0.64,0.06866721978540709,0.05398674431482711,0.0479028453348899,0.13724171790332407,0.013482238230939726,0.31387577268139855,0.08799811431200413
202002,202008,2020.0833333333333,6,holdout,-0.42,0.48,0.04365217391304348,0.48,-0.020957570547674997,-0.024925759033313455,-0.10964249556639212,-0.08337347596971749,-0.03155195978752309,-0.12042684126566745,0.027662058671857247
202003,202009,2020.1666666666667,6,holdout,-0.66,0.36,0.04433839479392624,0.36,-0.3823388306089498,-0.4006074750961926,-0.46524740032581696,-0.4399171556215703,-0.38850622503115956,-0.3606156531913474,-0.39419415152715287
202004,202010,2020.25,6,holdout,-1.19,0.49,0.0453030303030303,0.49,-0.25740437035801483,-0.2463589900562566,-0.05034310100905566,-0.09601619413203015,-0.2308251169831647,-0.1201736602203239,-0.08353516344217342
202005,202011,2020.3333333333333,6,holdout,-1.01,-0.12,0.04494600431965442,-0.12,-0.5732503600965861,-0.5714459179888511,-0.5484323132773267,-0.5177033301509669,-0.5673233281554684,-0.5654748613047672,-0.1434492269612729
202006,202012,2020.4166666666667,6,holdout,-0.98,-0.21,0.044396551724137936,-0.21,-0.40121937287360604,-0.40486023299572815,-0.276872199875603,-0.31995880044237274,-0.33220446029752476,-0.3925221126559122,0.2569905875114299
202007,202101,2020.5,6,holdout,-1.04,-0.04,0.04421505376344086,-0.04,0.05756096179198359,0.06716626035987479,-0.08279303457833753,-0.09909656846862452,0.09094815990284544,-0.09199222414380429,0.5948550775697242
202008,202102,2020.5833333333333,6,holdout,-0.94,-0.42,0.04321888412017168,-0.42,-0.3844678521325295,-0.38166642895825714,-0.39915483148580805,-0.422074219862382,-0.36303744298300844,-0.4502997081148727,-0.08909931828181462
202009,202103,2020.6666666666667,6,holdout,-0.72,-0.66,0.04171306209850108,-0.66,-0.5823280795760468,-0.6074206808053657,-0.5128709420092351,-0.5969258789517172,-0.5249095017601237,-0.5901997542037187,-0.45328654317727035
202010,202104,2020.75,6,holdout,-0.55,-1.19,0.039081196581196596,-1.19,-0.8116190671326998,-0.8312310215182809,-0.6571388452035849,-0.6819555998445618,-0.8137183323869872,-0.6518211314094318,-0.5646350055290645
202011,202105,2020.8333333333333,6,holdout,-0.41,-1.01,0.03684434968017058,-1.01,-0.4870846100820748,-0.4848979404338244,-0.2582260429141944,-0.27125492891548936,-0.47439846572320643,-0.5232981143832901,-0.19744477124765616
202012,202106,2020.9166666666667,6,holdout,-0.06,-0.98,0.034680851063829794,-0.98,0.11233622285869557,0.12392721798443884,0.21859997168645895,0.24260313564818914,0.10535991966284439,0.11044443323597952,0.24749528105778282
202101,202107,2021.0,6,holdout,-0.2,-1.04,0.03239915074309979,-1.04,-0.19115713495003805,-0.20045619368619344,-0.10400659284356303,-0.12177036532433211,-0.1809608623929107,-0.1309577421666986,-0.11428978174890408
202102,202108,2021.0833333333333,6,holdout,-0.38,-0.94,0.030338983050847458,-0.94,0.25806414375738124,0.26420713911361,0.2517467891205362,0.25327215833706446,0.25864305230181983,0.15682158165981755,0.24787361374030129
202103,202109,2021.1666666666667,6,holdout,-0.5,-0.72,0.02875264270613108,-0.72,0.32369027028002556,0.31637504760329743,0.3722446027634861,0.3746037079953981,0.3281231343886419,0.4201921336369606,0.27130675064745113
202104,202110,2021.25,6,holdout,-0.78,-0.55,0.02753164556962025,-0.55,-0.17317639597095388,-0.1918015608875521,-0.12329483208044646,-0.1371221323615817,-0.16364135282060155,-0.25023474916994326,-0.2623468233041347
202105,202111,2021.3333333333333,6,holdout,-0.88,-0.41,0.02661052631578947,-0.41,-0.16346655467161827,-0.165478534070057,-0.1825263419320224,-0.18696012461944334,-0.1684135009673151,-0.23166637293972658,-0.3386611401740548
202106,202112,2021.4166666666667,6,holdout,-1.07,-0.06,0.026428571428571426,-0.06,-0.17610530240124583,-0.17114238222828393,-0.35220606990232695,-0.3206488478976714,-0.1850832486732591,-0.2614668062225999,-0.406778369281427
202107,202201,2021.5,6,holdout,-0.77,-0.2,0.025953878406708594,-0.2,0.012758998686394577,0.02033314654793797,-0.07286216362907348,-0.10820868011415877,0.03226826202582325,-0.11714406007807238,-0.14674557085673015
202108,202202,2021.5833333333333,6,holdout,-0.68,-0.38,0.025104602510460247,-0.38,-0.12561696476414902,-0.13024959811964298,-0.1988916456351839,-0.21352537393505056,-0.14265034009373234,0.011359085427458435,0.0006639014440232571
202109,202203,2021.6666666666667,6,holdout,-0.84,-0.5,0.02400835073068893,-0.5,-0.33580167870711325,-0.3566855266444553,-0.3498965600131585,-0.3662227165260593,-0.34903928169123843,-0.20889800034741143,-0.2043713647545953
202110,202204,2021.75,6,holdout,-0.9,-0.78,0.02233333333333333,-0.78,-0.3881454896448195,-0.38424700073768914,-0.24944112998069262,-0.23302471699450378,-0.40610481991107394,-0.15030921785357065,-0.2745249435220027
202111,202205,2021.8333333333333,6,holdout,-1.02,-0.88,0.020457380457380457,-0.88,-0.3626582246960825,-0.36909754252694793,-0.2526567664409041,-0.2373272238993923,-0.3588648943526481,-0.25683159579799075,-0.2990151883321636
202112,202206,2021.9166666666667,6,holdout,-0.77,-1.07,0.018195020746887967,-1.07,-0.36084263132241956,-0.36365809590106185,-0.21653175306119052,-0.22472335331772667,-0.35017390160308304,-0.23016167697990794,-0.29863449215143967
202201,202207,2022.0,6,holdout,-0.56,-0.77,0.016563146997929604,-0.77,0.17125505774205357,0.18655095832630594,0.19392829226476643,0.214736656472823,0.1671061827778901,0.1359639093139576,0.19771809057288967
202202,202208,2022.0833333333333,6,holdout,-0.96,-0.68,0.01512396694214876,-0.68,0.16467127405573706,0.1514262333814808,0.18698210281217761,0.16434125152836998,0.17898278106970195,0.23460432641506931,0.17415497356957263
202203,202209,2022.1666666666667,6,holdout,-1.06,-0.84,0.01336082474226804,-0.84,0.0021117966625880755,-0.019187283142618368,0.060554335954197194,0.021691474036090223,-0.0014871925712720575,0.09544531959174787,0.06556080283990284
202204,202210,2022.25,6,holdout,-0.99,-0.9,0.01148148148148148,-0.9,0.3558827511335854,0.37012504488074044,0.39005203797448085,0.39329620927012,0.3307931476376578,0.6142694950980385,0.33330163330472634
202205,202211,2022.3333333333333,6,holdout,-0.76,-1.02,0.009363449691991786,-1.02,0.1769957082136457,0.15150824709028415,0.26032838043430195,0.2601891588741217,0.1692490521767604,0.37837521076995234,0.16089248356432043
202206,202212,2022.4166666666667,6,holdout,-0.86,-0.77,0.007766393442622951,-0.77,0.4813850894024016,0.4937270539568037,0.5341738538863542,0.560281351923035,0.469420387787404,0.565277128881036,0.43398535637182156
202207,202301,2022.5,6,holdout,-0.78,-0.56,0.006605316973415132,-0.56,0.43405297368908763,0.4221698760330726,0.47924710379843727,0.47953226023196216,0.44089246710588664,0.479256537914195,0.3376348572711788
202208,202302,2022.5833333333333,6,holdout,-0.62,-0.96,0.00463265306122449,-0.96,0.10343951858904765,0.1065007421516701,0.15743772047070806,0.1418124946997345,0.10584558018522781,0.21994762687958494,0.0406149047014447
202209,202303,2022.6666666666667,6,holdout,-0.13,-1.06,0.0024643584521384927,-1.06,0.20632090785850327,0.19267192849201967,0.20666801832312037,0.21509326862989098,0.19897610393696272,0.3249466179572275,0.1435013570222378
202210,202304,2022.75,6,holdout,0.24,-0.99,0.00044715447154471496,-0.99,0.05277813948503936,0.03868271132599542,0.028808450078028878,0.03730741920870112,0.048439016799730325,0.01858657937749521,-0.01094292308306324
202211,202305,2022.8333333333333,6,holdout,0.47,-0.76,-0.0010953346855983774,-0.76,0.26568369454865026,0.2763312402426534,0.24682964530107557,0.2615616338879336,0.26396782161907306,0.44188015947982046,0.18359479088055766
202212,202306,2022.9166666666667,6,holdout,0.95,-0.86,-0.002834008097165991,-0.86,0.21337758708994023,0.20971052769477205,0.20100852195374858,0.19076992832876308,0.2242222485373806,0.22312714821391072,0.1874928930634635
202301,202307,2023.0,6,holdout,1.2,-0.78,-0.0044040404040404015,-0.78,0.2819728670204441,0.2776607611744815,0.25768328720287054,0.25186999399057064,0.28031653975095844,0.22305401805902164,0.3594331906958046
202302,202308,2023.0833333333333,6,holdout,1.56,-0.62,-0.005645161290322576,-0.62,0.4079375111141208,0.38290685778176425,0.40002287661440084,0.3949662166987644,0.4018157196979994,0.4599305142269178,0.5539871272011757
202303,202309,2023.1666666666667,6,holdout,1.65,-0.13,-0.005895372233400399,-0.13,0.8836929152543962,0.909461215796812,0.9198858428496502,0.9324550640901799,0.8767988239657363,1.0165979829047889,0.964134630297791
202304,202310,2023.25,6,holdout,1.59,0.24,-0.005401606425702811,0.24,1.0113788225240181,1.0100768994018996,1.0501095878635334,1.0483813207584527,1.0243542093725817,0.9362321221380786,1.1991573184438578
202305,202311,2023.3333333333333,6,holdout,2.01,0.47,-0.004448897795591181,0.47,0.9471675207146523,0.9517918676322854,0.9946125608400757,0.989874071046533,0.9585514285697393,0.8354575356133747,1.0795302087112373
202306,202312,2023.4166666666667,6,holdout,1.81,0.95,-0.00254,0.95,1.289142805224118,1.3031985471877252,1.376853844926124,1.3708885207743666,1.304930863389518,1.3358693321438166,1.3881883749419197
202307,202401,2023.5,6,holdout,1.71,1.2,-0.00013972055888223698,1.2,0.8000348791702769,0.7863728892464267,0.8553259319851344,0.8509183194506835,0.8209164327666969,0.7537378573256304,0.8613938547920276
202308,202402,2023.5833333333333,6,holdout,1.47,1.56,0.00296812749003984,1.56,0.8403862538963556,0.8608301332422118,0.9048221271652311,0.8891027800594467,0.871688151567415,0.8491406722083803,0.8674898473912561
202309,202403,2023.6666666666667,6,holdout,1.1,1.65,0.006242544731610338,1.65,0.8325196148841533,0.8471160415724275,0.8568124516460336,0.8404731191024356,0.8610772701576686,0.7990184616525315,0.7895852505864667
202310,202404,2023.75,6,holdout,0.93,1.59,0.009384920634920644,1.59,0.6011038471675478,0.6148118187009349,0.5439723510196828,0.5292668978130397,0.6198076267842973,0.4795718398264233,0.5419047620370955
202311,202405,2023.8333333333333,6,holdout,0.41,2.01,0.013346534653465357,2.01,0.8524618785271563,0.8544016948035825,0.8350345620602142,0.8252235366121331,0.8628566544745957,0.7984305295319468,0.7926786818757475
202312,202406,2023.9166666666667,6,holdout,0.25,1.81,0.016897233201581038,1.81,0.2574928883212239,0.23200147386367626,0.19101565352048105,0.19436199933140746,0.26638437089918066,0.16497195674387838,0.16995008570778186
202401,202407,2024.0,6,holdout,0.2,1.71,0.020236686390532554,1.71,-0.043331412221409474,-0.034763380985685,-0.05382322874996562,-0.07253759954275656,-0.022970250478545118,0.006074244119581629,-0.15730682369999888
202402,202408,2024.0833333333333,6,holdout,0.02,1.47,0.02309055118110237,1.47,0.23137457858660804,0.2518781276718115,0.25604491998361734,0.2436844475992334,0.24181360417471798,0.23765626404026724,0.10583869970411962
202403,202409,2024.1666666666667,6,holdout,-0.11,1.1,0.02520628683693518,1.1,-0.48886857879912526,-0.5103404229909327,-0.5000657332430736,-0.4931203480921146,-0.4975969757966541,-0.5196623234778072,-0.5737569923868705
202404,202410,2024.25,6,holdout,-0.24,0.93,0.026980392156862754,0.93,-0.20806293429982786,-0.19698222405315793,-0.1724977861258545,-0.18587871916120186,-0.19888099499083817,-0.2945790986121,-0.2622095918007039
202405,202411,2024.3333333333333,6,holdout,-0.05,0.41,0.02772994129158514,0.41,-0.4344985820307408,-0.4314291825401705,-0.5333457626436178,-0.5182361714671927,-0.4422301995456373,-0.5297767916006374,-0.5066903454420715
202406,202412,2024.4166666666667,6,holdout,-0.58,0.25,0.028164062500000003,0.25,-0.5639405662585599,-0.5710504046142569,-0.6960084541856906,-0.6998125234448421,-0.5623861857008998,-0.6813427332507759,-0.6370317414334846
202407,202501,2024.5,6,holdout,-0.76,0.2,0.028499025341130607,0.2,-0.4295192548029726,-0.4381581281137584,-0.5158422370668185,-0.5183276507098173,-0.44050552661804443,-0.4441619947093598,-0.4863704512123367
202408,202502,2024.5833333333333,6,holdout,-0.39,0.02,0.028482490272373543,0.02,-0.6871035466024047,-0.6839391697504345,-0.8655636907988491,-0.8576415310125602,-0.6974997893927201,-0.803092737364879,-0.731516783190006
202409,202503,2024.6666666666667,6,holdout,0.05,-0.11,0.02821359223300971,-0.11,-0.6876836512406407,-0.7006135196962746,-0.7230629085793912,-0.7220785133507,-0.690571262422789,-0.7688267703856628,-0.7433272660624431
202410,202504,2024.75,6,holdout,-0.08,-0.24,0.02769379844961241,-0.24,-0.39057824045164546,-0.3742236160330003,-0.470730348518849,-0.45853367449969684,-0.3890071938754952,-0.5719909918473,-0.44927421405383744
202411,202505,2024.8333333333333,6,holdout,-0.08,-0.05,0.02754352030947776,-0.05,-0.43289956068698704,-0.42853450074247457,-0.49871185858247397,-0.515355010264895,-0.4313571448806207,-0.6468549675803806,-0.5307464015271165
