dataset,cohort,genotype,condition,plant_id,events,candidate,increment_ara,one_step_median_ara,one_step_mean_ara,carrier_median_ara,carrier_mean_ara
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P12,42,silver_conjugate,0.8284271247461903,0.38268398636492085,0.34802308820713496,0.4028498487097556,0.47472403462422985
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P12,42,ridge,1.0,0.3055555555555555,0.3522222222222222,0.3749999999999982,0.4312500000000002
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,persistence,0.0,0.525,0.5384722222222222,0.5083333333333333,0.5416666666666667
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,one_third,0.6666666666666666,0.2416666666666666,0.3951388888888888,0.49166666666666536,0.5238888888888888
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,one_over_e,0.7357588823428847,0.3107588823428846,0.40343699934539956,0.5153337350577916,0.5340994018954177
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,three_eighths,0.75,0.32499999999999996,0.4051388888888889,0.6416666666666675,0.5708333333333333
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,fibonacci_8_21,0.7619047619047619,0.3369047619047618,0.40724206349206343,0.5626984126984116,0.5303571428571422
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,phi,0.7639320225002103,0.33893202250021026,0.4076475156111531,0.550935985970016,0.5218870754018207
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,two_fifths,0.8,0.35277777777777775,0.41513888888888884,0.5638888888888864,0.5569444444444441
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,silver_conjugate,0.8284271247461903,0.36731601363507915,0.4220003596460794,0.4118326707276223,0.4710605906006663
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P13,42,ridge,1.0,0.475,0.4615277777777777,0.4250000000000034,0.4777777777777792
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,persistence,0.0,0.5249999999999999,0.5375000000000001,0.5055555555555564,0.4942307692307691
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,one_third,0.6666666666666666,0.44999999999999996,0.485576923076923,0.4472222222222282,0.447008547008546
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,one_over_e,0.7357588823428847,0.4361111111111111,0.47784551407935977,0.5942441826042746,0.5656826551115771
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,three_eighths,0.75,0.4361111111111111,0.47553418803418795,0.45555555555555216,0.47457264957265133
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,fibonacci_8_21,0.7619047619047619,0.4361111111111111,0.47507631257631255,0.34246031746032335,0.39856532356532426
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,phi,0.7639320225002103,0.4361111111111111,0.4749983410149491,0.3464889508297606,0.39743357588726175
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,two_fifths,0.8,0.4361111111111111,0.4721153846153846,0.6472222222222279,0.586965811965813
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,silver_conjugate,0.8284271247461903,0.4444444444444444,0.46926268218740536,0.49653662721362934,0.48460984069753993
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P14,54,ridge,1.0,0.47500000000000003,0.46249999999999997,0.4722222222222303,0.4764957264957258
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,persistence,0.0,0.6777777777777778,0.6046913580246913,0.5000000000000004,0.5180246913580252
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,one_third,0.6666666666666666,0.3333333333333333,0.371604938271605,0.4111111111111114,0.4548148148148148
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,one_over_e,0.7357588823428847,0.369092215676218,0.3556720750923414,0.5215978694218375,0.4857400338557646
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,three_eighths,0.75,0.36111111111111116,0.35444444444444445,0.38333333333333286,0.408518518518519
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,fibonacci_8_21,0.7619047619047619,0.3492063492063493,0.35417989417989415,0.3809523809523725,0.45626102292768894
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,phi,0.7639320225002103,0.34717908861090085,0.3541348439444398,0.41839201111951496,0.46805517422944565
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,two_fifths,0.8,0.36111111111111116,0.354320987654321,0.3777777777777942,0.40913580246913595
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,silver_conjugate,0.8284271247461903,0.36601731969825413,0.3575084169358271,0.5309522999717444,0.5460156960772579
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P15,47,ridge,1.0,0.3222222222222222,0.3953086419753087,0.5111111111111111,0.5316049382716072
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,persistence,0.0,0.675,0.6418402777777777,0.49999999999999756,0.49201388888888886
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,one_third,0.6666666666666666,0.24722222222222223,0.3651041666666667,0.41111111111111054,0.4454861111111109
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,one_over_e,0.7357588823428847,0.1781300065460042,0.3319029191214182,0.38364550973352696,0.3884496332466151
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,three_eighths,0.75,0.16666666666666663,0.3265625,0.26111111111111107,0.3024305555555554
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,fibonacci_8_21,0.7619047619047619,0.16666666666666663,0.3220982142857143,0.09761904761904727,0.26567460317460256
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,phi,0.7639320225002103,0.16666666666666663,0.32133799156242115,0.09487578055765833,0.2795440857657293
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,two_fifths,0.8,0.16666666666666663,0.31475694444444446,0.6333333333333337,0.5468750000000001
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,silver_conjugate,0.8284271247461903,0.19231601363507916,0.31726866837105155,0.32099574093349403,0.44871935922519945
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P16,34,ridge,1.0,0.32499999999999996,0.35815972222222225,0.48888888888888715,0.4927083333333332
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,persistence,0.0,0.5611111111111111,0.552723311546841,0.5444444444444443,0.511437908496731
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,one_third,0.6666666666666666,0.22777777777777775,0.42962962962962964,0.35555555555555785,0.4062091503267984
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,one_over_e,0.7357588823428847,0.2968699934539958,0.4280293895931544,0.564633398793374,0.5481619610410187
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,three_eighths,0.75,0.3111111111111111,0.4282135076252723,0.3888888888888893,0.4064270152505482
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,fibonacci_8_21,0.7619047619047619,0.31746031746031744,0.4284469343292872,0.28095238095238084,0.3407251789604726
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,phi,0.7639320225002103,0.3194875780557659,0.42848668453704114,0.2878795891752759,0.35547335216947856
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,two_fifths,0.8,0.35000000000000003,0.4309368191721133,0.43888888888889177,0.4828976034858397
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,silver_conjugate,0.8284271247461903,0.3604617641426986,0.4346207164684313,0.5269840055131709,0.4966768436094733
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P17,53,ridge,1.0,0.4388888888888889,0.44727668845315904,0.46111111111111214,0.48311546840958663
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,persistence,0.0,0.6944444444444444,0.6581597222222222,0.5527777777777765,0.48871527777777735
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,one_third,0.6666666666666666,0.10277777777777786,0.24809027777777778,0.37222222222222356,0.38871527777777776
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,one_over_e,0.7357588823428847,0.09166666666666667,0.23137958251508278,0.36756726477125223,0.42545626339428255
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,three_eighths,0.75,0.09166666666666667,0.2331597222222222,0.5361111111111123,0.4880208333333329
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,fibonacci_8_21,0.7619047619047619,0.09722222222222221,0.23539186507936505,0.5623015873015862,0.5593998015873013
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,phi,0.7639320225002103,0.09722222222222221,0.23577197644101167,0.5795333023628979,0.5610760650519127
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,two_fifths,0.8,0.1166666666666667,0.2480902777777778,0.550000000000002,0.5546875
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,silver_conjugate,0.8284271247461903,0.14509379141285694,0.2591382559653471,0.3633838255005539,0.4212459362670924
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P18,34,ridge,1.0,0.3055555555555556,0.3418402777777778,0.5638888888888918,0.5324652777777783
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,persistence,0.0,0.75,0.6591787439613527,0.4222222222222216,0.5014492753623189
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,one_third,0.6666666666666666,0.36111111111111105,0.43888888888888894,0.3388888888888886,0.4140096618357488
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,one_over_e,0.7357588823428847,0.419092215676218,0.3880316467812105,0.7256644051684189,0.6611285251841698
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,three_eighths,0.75,0.43333333333333335,0.3792270531400966,0.6499999999999986,0.6115942028985508
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,fibonacci_8_21,0.7619047619047619,0.4380952380952381,0.37249827467218777,0.7809523809523782,0.5879227053140091
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,phi,0.7639320225002103,0.43606797749978965,0.3713524317269342,0.8032522475023143,0.5950963199283592
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,two_fifths,0.8,0.3999999999999999,0.35434782608695653,0.783333333333335,0.6671497584541064
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,silver_conjugate,0.8284271247461903,0.37157287525380966,0.3453259305886611,0.7072872419487375,0.6732166505971297
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P19,25,ridge,1.0,0.25,0.3408212560386474,0.6000000000000014,0.49033816425120763
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,persistence,0.0,0.7555555555555555,0.6842342342342342,0.5333333333333274,0.5238738738738734
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,one_third,0.6666666666666666,0.18888888888888888,0.4040540540540541,0.5166666666666675,0.5181681681681682
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,one_over_e,0.7357588823428847,0.11979667321267085,0.3464662817607663,0.6109509016389829,0.5444489972016386
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,three_eighths,0.75,0.1166666666666667,0.3345345345345346,0.5777777777777793,0.5345345345345348
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,fibonacci_8_21,0.7619047619047619,0.10476190476190483,0.3255898755898757,0.5523809523809469,0.5802874302874307
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,phi,0.7639320225002103,0.10273464416645639,0.3242201049172753,0.6043737213966729,0.5846783902330682
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,two_fifths,0.8,0.0888888888888888,0.3061561561561562,0.24999999999999822,0.3412912912912897
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,silver_conjugate,0.8284271247461903,0.07287156919063476,0.2977048487991807,0.31854249492380404,0.3991790265959968
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P20,39,ridge,1.0,0.24444444444444446,0.31576576576576576,0.6444444444444439,0.5878378378378375
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,persistence,0.0,0.6444444444444444,0.5925925925925927,0.5361111111111114,0.5229938271604938
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,one_third,0.6666666666666666,0.5027777777777778,0.47870370370370374,0.6833333333333345,0.6174382716049387
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,one_over_e,0.7357588823428847,0.4666666666666667,0.44597031118764363,0.49076606856208027,0.45510548546282137
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,three_eighths,0.75,0.475,0.4410493827160493,0.39722222222222126,0.46682098765431973
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,fibonacci_8_21,0.7619047619047619,0.47976190476190483,0.4377865961199294,0.5126984126984055,0.4894400352733682
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,phi,0.7639320225002103,0.4777346441664564,0.43733609376538535,0.5806116426459287,0.4895981897219184
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,two_fifths,0.8,0.45555555555555555,0.4302469135802469,0.34444444444444855,0.4279320987654322
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,silver_conjugate,0.8284271247461903,0.43546176414269855,0.4264710602133863,0.5300504921672218,0.5157026521291533
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P101,38,ridge,1.0,0.35555555555555557,0.4074074074074074,0.4611111111111117,0.4878086419753092
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,persistence,0.0,0.7333333333333334,0.6543402777777778,0.5916666666666641,0.5206597222222215
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,one_third,0.6666666666666666,0.29166666666666663,0.3984375,0.45277777777777883,0.48107638888888804
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,one_over_e,0.7357588823428847,0.2586855621015598,0.3545604207579193,0.6016409867370296,0.5549166257541394
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,three_eighths,0.75,0.25833333333333336,0.3463541666666667,0.7277777777777708,0.6376736111111105
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,fibonacci_8_21,0.7619047619047619,0.25833333333333336,0.34045138888888893,0.8456349206349216,0.6531994047619061
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,phi,0.7639320225002103,0.25833333333333336,0.3395644623783802,0.8131987511077483,0.6355546891995243
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,two_fifths,0.8,0.25833333333333336,0.3265625,0.38055555555555554,0.42690972222222157
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,silver_conjugate,0.8284271247461903,0.25833333333333336,0.32409136025891866,0.39022368914976413,0.4415967726646234
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P102,34,ridge,1.0,0.2666666666666666,0.3456597222222222,0.42777777777777715,0.47239583333333235
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,persistence,0.0,0.7055555555555556,0.6341503267973856,0.5472222222222207,0.5480392156862747
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,one_third,0.6666666666666666,0.2138888888888889,0.33774509803921565,0.3444444444444441,0.4258169934640524
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,one_over_e,0.7357588823428847,0.219092215676218,0.31411444559962165,0.17988702911509336,0.33776273407357194
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,three_eighths,0.75,0.23333333333333334,0.3119281045751634,0.40000000000000036,0.41944444444444345
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,fibonacci_8_21,0.7619047619047619,0.2452380952380952,0.3112745098039216,0.42658730158730407,0.4747432306255836
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,phi,0.7639320225002103,0.24726535583354364,0.3112745098039216,0.42427968208659284,0.47526260363491035
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,two_fifths,0.8,0.2833333333333334,0.3145424836601307,0.38333333333333064,0.4516339869281043
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,silver_conjugate,0.8284271247461903,0.2888888888888889,0.3189054403146872,0.5528859550338074,0.5548807634513793
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P103,36,ridge,1.0,0.2944444444444444,0.3658496732026144,0.4611111111111099,0.4601307189542483
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,persistence,0.0,0.6888888888888889,0.6202160493827161,0.5444444444444443,0.5087962962962964
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,one_third,0.6666666666666666,0.2666666666666666,0.3837962962962963,0.6055555555555552,0.5952160493827151
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,one_over_e,0.7357588823428847,0.3305555555555555,0.3738241368934698,0.49350791524387017,0.5061577215043859
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,three_eighths,0.75,0.3305555555555555,0.37145061728395057,0.46388888888888946,0.47391975308641915
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,fibonacci_8_21,0.7619047619047619,0.33968253968253964,0.368805114638448,0.49801587301587347,0.46267636684303326
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,phi,0.7639320225002103,0.3417098002779881,0.36835461228390387,0.46589026166288416,0.46696955898220555
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,two_fifths,0.8,0.36388888888888893,0.36157407407407405,0.4777777777777792,0.5013888888888896
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,silver_conjugate,0.8284271247461903,0.35555555555555557,0.36072029781130505,0.3964645562816571,0.43392854443502377
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P104,38,ridge,1.0,0.3111111111111111,0.3797839506172839,0.5666666666666629,0.5458333333333335
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,persistence,0.0,0.7083333333333334,0.635956790123457,0.5166666666666655,0.5083333333333333
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,one_third,0.6666666666666666,0.23055555555555557,0.3726851851851853,0.3138888888888882,0.37006172839506213
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,one_over_e,0.7357588823428847,0.27464777123177353,0.33333555846489077,0.3995717877677487,0.39434529382661165
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,three_eighths,0.75,0.28888888888888886,0.3282407407407407,0.22500000000000142,0.34938271604938365
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,fibonacci_8_21,0.7619047619047619,0.3007936507936507,0.32594797178130513,0.12063492063491843,0.3882275132275121
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,phi,0.7639320225002103,0.30282091138909917,0.32561009501539706,0.17201950764467178,0.4107972017151941
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,two_fifths,0.8,0.3388888888888889,0.32608024691358023,0.5555555555555558,0.51358024691358
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,silver_conjugate,0.8284271247461903,0.3555555555555555,0.330200817087328,0.4974387184503999,0.48880072346307013
Landrein2015,WS4_JC-JL,WS4,JC-JL,WS4_JC-JL_P105,38,ridge,1.0,0.29166666666666663,0.3640432098765432,0.4833333333333343,0.4873456790123456
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,persistence,0.0,0.6166666666666667,0.5984126984126984,0.5277777777777812,0.4979365079365075
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,one_third,0.6666666666666666,0.07222222222222219,0.15714285714285714,0.2499999999999929,0.3373015873015867
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,one_over_e,0.7357588823428847,0.1357588823428847,0.1909388842131716,0.4609509016389701,0.4732637964318011
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,three_eighths,0.75,0.15000000000000002,0.20111111111111107,0.5555555555555536,0.5503174603174593
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,fibonacci_8_21,0.7619047619047619,0.16190476190476188,0.2099773242630385,0.6039682539682509,0.5514058956916104
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,phi,0.7639320225002103,0.16393202250021033,0.21154121100809872,0.5705227847274763,0.5469900409198903
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,two_fifths,0.8,0.20000000000000007,0.23936507936507936,0.5666666666666664,0.5423809523809519
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,silver_conjugate,0.8284271247461903,0.2284271247461903,0.26129457559785474,0.49018758282571406,0.5004555906832759
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P1,37,ridge,1.0,0.3833333333333333,0.40158730158730166,0.4277777777777807,0.46301587301587294
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,persistence,0.0,0.5888888888888889,0.6052188552188553,0.527777777777777,0.49848484848484836
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,one_third,0.6666666666666666,0.09444444444444444,0.10016835016835014,0.25000000000000355,0.3388888888888886
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,one_over_e,0.7357588823428847,0.14686999345399576,0.1442831267507647,0.43200452299649506,0.458917454316007
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,three_eighths,0.75,0.1611111111111111,0.1542087542087542,0.5,0.5026936026936024
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,fibonacci_8_21,0.7619047619047619,0.17301587301587296,0.1632275132275132,0.6031746031746028,0.5356180856180854
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,phi,0.7639320225002103,0.1750431336113214,0.16476331670891353,0.5829019972201177,0.5385827733919945
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,two_fifths,0.8,0.21111111111111114,0.19680134680134684,0.466666666666665,0.4759259259259256
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,silver_conjugate,0.8284271247461903,0.23953823585730138,0.22350561550231343,0.5902597954738127,0.5401875914145697
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P2,35,ridge,1.0,0.4111111111111111,0.39478114478114473,0.5,0.5095959595959597
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,persistence,0.0,0.7305555555555556,0.7094444444444444,0.5555555555555545,0.5364814814814818
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,one_third,0.6666666666666666,0.25000000000000006,0.31648148148148153,0.5583333333333353,0.5490740740740745
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,one_over_e,0.7357588823428847,0.25,0.2845618540338533,0.5017611438411316,0.4768334354982387
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,three_eighths,0.75,0.24999999999999994,0.28018518518518515,0.48611111111110805,0.47925925925926005
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,fibonacci_8_21,0.7619047619047619,0.23809523809523808,0.2770634920634921,0.47619047619047583,0.5193386243386253
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,phi,0.7639320225002103,0.23606797749978964,0.2766580399444024,0.4866718480582932,0.5242543716763544
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,two_fifths,0.8,0.1999999999999999,0.27092592592592596,0.36388888888888804,0.42055555555555396
Landrein2015,clasp1_JL,clasp1,JL,clasp1_JL_P3,32,silver_conjugate,0.8284271247461903,0.19444444444444442,0.2701851851851852,0.3169913401508735,0.3477705376174866
