rank,gap_0,gap_1,gap_2,gap_3,ara_0_bin,ara_1_bin,ara_2_bin,ara_0_center,ara_1_center,ara_2_center,count,probability,local_information_bits,signed_contribution_bits_per_reading,top_prediction_changes
2659,24,2,10,20,0,10,8,0.08333333333333333,1.75,1.4166666666666667,2,5.480148709315376e-08,-2.2506469565830556,-1.2333880014243212e-07,False
2660,12,22,2,10,7,1,10,1.25,0.25,1.75,12,3.288089225589226e-07,-0.37517177270249,-1.2335982635682676e-07,False
2661,14,22,2,16,7,1,10,1.25,0.25,1.75,12,3.288089225589226e-07,-0.37517177270249,-1.2335982635682676e-07,False
2662,22,2,12,16,1,10,6,0.25,1.75,1.0833333333333333,3,8.220223063973064e-08,-1.5208871262486972,-1.2502031432889254e-07,False
2663,8,22,18,2,8,5,1,1.4166666666666667,0.9166666666666666,0.25,11,3.0140817901234567e-07,-0.4152807447510441,-1.2516901305430293e-07,False
2664,6,18,14,18,9,5,6,1.5833333333333333,0.9166666666666666,1.0833333333333333,2,5.480148709315376e-08,-2.287966917421357,-1.253839894946293e-07,True
2665,14,4,2,34,2,4,11,0.4166666666666667,0.75,1.9166666666666667,6,1.644044612794613e-07,-0.7645202090701181,-1.256905331094339e-07,False
2666,20,16,14,4,5,5,2,0.9166666666666666,0.9166666666666666,0.4166666666666667,2,5.480148709315376e-08,-2.3228674135793765,-1.2729658858437766e-07,False
2667,12,6,20,10,4,9,4,0.75,1.5833333333333333,0.75,48,1.3152356902356903e-06,-0.09730372141150645,-1.2797732719316401e-07,False
2668,4,12,2,28,9,1,11,1.5833333333333333,0.25,1.9166666666666667,44,1.2056327160493827e-06,-0.10715452844028067,-1.291890051604464e-07,True
2669,22,2,10,18,1,10,7,0.25,1.75,1.25,5,1.370037177328844e-07,-0.944641436597039,-1.2941938873832715e-07,False
2670,34,2,4,14,0,8,9,0.08333333333333333,1.4166666666666667,1.5833333333333333,6,1.644044612794613e-07,-0.7909352775110531,-1.300332882061259e-07,True
2671,8,10,20,12,6,8,4,1.0833333333333333,1.4166666666666667,0.75,10,2.740074354657688e-07,-0.47471794378386123,-1.3007624634579882e-07,True
2672,6,12,14,24,8,6,7,1.4166666666666667,1.0833333333333333,1.25,2,5.480148709315376e-08,-2.3746585475474467,-1.3013481974406865e-07,True
2673,16,14,12,10,5,5,5,0.9166666666666666,0.9166666666666666,0.9166666666666666,7,1.9180520482603817e-07,-0.6809049913831182,-1.3060112133931074e-07,False
2674,14,4,20,16,2,10,5,0.4166666666666667,1.75,0.9166666666666666,10,2.740074354657688e-07,-0.47711995849246835,-1.307344162360553e-07,False
2675,28,2,10,12,0,10,6,0.08333333333333333,1.75,1.0833333333333333,10,2.740074354657688e-07,-0.4789505431682897,-1.3123601004848007e-07,False
2676,18,22,6,6,6,2,6,1.0833333333333333,0.4166666666666667,1.0833333333333333,1,2.740074354657688e-08,-4.8157862085696586,-1.31956122876159e-07,True
2677,6,6,30,12,6,10,3,1.0833333333333333,1.75,0.5833333333333334,4,1.0960297418630752e-07,-1.2084562447866947,-1.3245039860263823e-07,True
2678,6,20,12,16,9,4,6,1.5833333333333333,0.75,1.0833333333333333,6,1.644044612794613e-07,-0.8068651992239021,-1.3265223840355083e-07,True
2679,4,18,12,12,9,4,6,1.5833333333333333,0.75,1.0833333333333333,6,1.644044612794613e-07,-0.8068651992239021,-1.3265223840355083e-07,True
2680,16,8,16,14,4,8,5,0.75,1.4166666666666667,0.9166666666666666,8,2.1920594837261504e-07,-0.6068079471108616,-1.3301591152647605e-07,False
2681,8,12,22,8,7,7,3,1.25,1.25,0.5833333333333334,10,2.740074354657688e-07,-0.48612635878706306,-1.3320223688355535e-07,True
2682,8,18,6,16,8,3,8,1.4166666666666667,0.5833333333333334,1.4166666666666667,6,1.644044612794613e-07,-0.8130666762741734,-1.3367178889713763e-07,True
2683,18,14,6,6,5,3,6,0.9166666666666666,0.5833333333333334,1.0833333333333333,10,2.740074354657688e-07,-0.49024731656910986,-1.343314099570767e-07,True
2684,30,6,10,6,2,7,4,0.4166666666666667,1.25,0.75,1,2.740074354657688e-08,-4.903109090959141,-1.3434883478226112e-07,True
2685,28,14,6,4,4,3,4,0.75,0.5833333333333334,0.75,1,2.740074354657688e-08,-4.9084679002195974,-1.344956701405219e-07,True
2686,28,2,16,6,0,10,3,0.08333333333333333,1.75,0.5833333333333334,2,5.480148709315376e-08,-2.460648441044706,-1.3484719378270037e-07,False
2687,22,2,16,8,1,10,4,0.25,1.75,0.75,24,6.576178451178452e-07,-0.20600798443234428,-1.3547452679946883e-07,False
2688,26,16,8,10,4,4,6,0.75,0.75,1.0833333333333333,1,2.740074354657688e-08,-4.961016179595373,-1.3593553206751141e-07,False
2689,24,16,8,10,4,4,6,0.75,0.75,1.0833333333333333,1,2.740074354657688e-08,-4.961016179595373,-1.3593553206751141e-07,False
2690,22,12,6,6,4,4,6,0.75,0.75,1.0833333333333333,1,2.740074354657688e-08,-4.961016179595373,-1.3593553206751141e-07,False
2691,16,2,12,24,1,10,8,0.25,1.75,1.4166666666666667,6,1.644044612794613e-07,-0.8275839966293472,-1.3605850112935133e-07,False
2692,14,16,8,18,6,4,8,1.0833333333333333,0.75,1.4166666666666667,3,8.220223063973064e-08,-1.6606420455156472,-1.365084804355113e-07,True
2693,6,8,10,26,6,6,8,1.0833333333333333,1.0833333333333333,1.4166666666666667,13,3.5620966610549943e-07,-0.3834518692986467,-1.3658926233040056e-07,False
2694,4,6,24,18,7,9,5,1.25,1.5833333333333333,0.9166666666666666,2,5.480148709315376e-08,-2.492881128295987,-1.3661359297707912e-07,True
2695,18,18,14,4,6,5,2,1.0833333333333333,0.9166666666666666,0.4166666666666667,1,2.740074354657688e-08,-5.0272385555514605,-1.3775007440812917e-07,False
2696,18,8,24,4,3,9,1,0.5833333333333334,1.5833333333333333,0.25,2,5.480148709315376e-08,-2.5232469178014783,-1.3827768339873772e-07,False
2697,6,2,18,16,3,10,5,0.5833333333333334,1.75,0.9166666666666666,44,1.2056327160493827e-06,-0.11494594439469806,-1.3858259113944115e-07,False
2698,18,18,6,6,6,3,6,1.0833333333333333,0.5833333333333334,1.0833333333333333,3,8.220223063973064e-08,-1.6875106033213951,-1.3871713582121633e-07,False
2699,12,10,2,24,5,2,11,0.9166666666666666,0.4166666666666667,1.9166666666666667,4,1.0960297418630752e-07,-1.2699945361683314,-1.3919517836440922e-07,True
2700,6,16,18,8,8,6,3,1.4166666666666667,1.0833333333333333,0.5833333333333334,2,5.480148709315376e-08,-2.5476945262384545,-1.3961744869695516e-07,True
2701,12,10,6,30,5,4,10,0.9166666666666666,0.75,1.75,1,2.740074354657688e-08,-5.106290197148321,-1.3991614816646064e-07,True
2702,24,4,6,24,1,7,9,0.25,1.25,1.5833333333333333,6,1.644044612794613e-07,-0.854695774317504,-1.4051579833450127e-07,True
2703,24,8,18,10,3,8,4,0.5833333333333334,1.4166666666666667,0.75,1,2.740074354657688e-08,-5.154039013374883,-1.412245012345373e-07,False
2704,18,8,18,12,3,8,4,0.5833333333333334,1.4166666666666667,0.75,1,2.740074354657688e-08,-5.154039013374883,-1.412245012345373e-07,False
2705,24,8,18,12,3,8,4,0.5833333333333334,1.4166666666666667,0.75,1,2.740074354657688e-08,-5.154039013374883,-1.412245012345373e-07,False
2706,24,6,8,16,2,6,8,0.4166666666666667,1.0833333333333333,1.4166666666666667,16,4.384118967452301e-07,-0.32296588075583677,-1.415920843661602e-07,True
2707,4,2,22,20,4,11,5,0.75,1.9166666666666667,0.9166666666666666,5,1.370037177328844e-07,-1.0351962829434602,-1.4182573934651697e-07,False
2708,12,20,4,14,7,2,9,1.25,0.4166666666666667,1.5833333333333333,6,1.644044612794613e-07,-0.8686643216838794,-1.4281228983912686e-07,False
2709,12,20,4,18,7,2,9,1.25,0.4166666666666667,1.5833333333333333,6,1.644044612794613e-07,-0.8686643216838794,-1.4281228983912686e-07,False
2710,14,22,2,10,7,1,10,1.25,0.25,1.75,14,3.8361040965207633e-07,-0.37517177270249,-1.4391979741629786e-07,False
2711,10,18,14,4,7,5,2,1.25,0.9166666666666666,0.4166666666666667,52,1.4248386644219977e-06,-0.10105720452470902,-1.4399021232520706e-07,False
2712,2,6,24,22,9,9,5,1.5833333333333333,1.5833333333333333,0.9166666666666666,1,2.740074354657688e-08,-5.274291538564706,-1.445195098380919e-07,True
2713,2,6,24,18,9,9,5,1.5833333333333333,1.5833333333333333,0.9166666666666666,1,2.740074354657688e-08,-5.274291538564706,-1.445195098380919e-07,True
2714,24,12,2,16,4,1,10,0.75,0.25,1.75,6,1.644044612794613e-07,-0.8834976241310436,-1.452509509369482e-07,True
2715,18,12,18,10,4,7,4,0.75,1.25,0.75,2,5.480148709315376e-08,-2.673112740699263,-1.4649055335797553e-07,False
2716,4,2,28,14,4,11,4,0.75,1.9166666666666667,0.75,8,2.1920594837261504e-07,-0.6721621313412267,-1.4734193746081184e-07,False
2717,22,2,12,10,1,10,5,0.25,1.75,0.9166666666666666,14,3.8361040965207633e-07,-0.38690687558327,-1.4842150503970314e-07,False
2718,6,16,26,4,8,7,1,1.4166666666666667,1.25,0.25,2,5.480148709315376e-08,-2.720121773784012,-1.4906671827783105e-07,False
2719,8,18,10,14,8,4,7,1.4166666666666667,0.75,1.25,17,4.6581264029180693e-07,-0.3225943047741476,-1.5026850484994553e-07,True
2720,24,6,6,14,2,6,8,0.4166666666666667,1.0833333333333333,1.4166666666666667,17,4.6581264029180693e-07,-0.32296588075583677,-1.504415896390452e-07,True
2721,16,6,2,28,3,3,11,0.5833333333333334,0.5833333333333334,1.9166666666666667,3,8.220223063973064e-08,-1.8331411601147365,-1.5068829243893497e-07,True
2722,8,22,14,4,8,4,2,1.4166666666666667,0.75,0.4166666666666667,15,4.110111531986532e-07,-0.3683412052916259,-1.51392343557493e-07,True
2723,10,18,12,18,7,4,7,1.25,0.75,1.25,2,5.480148709315376e-08,-2.816496633429875,-1.5434820390481832e-07,True
2724,12,20,10,14,7,4,7,1.25,0.75,1.25,2,5.480148709315376e-08,-2.816496633429875,-1.5434820390481832e-07,True
2725,16,6,14,18,3,8,6,0.5833333333333334,1.4166666666666667,1.0833333333333333,2,5.480148709315376e-08,-2.8440826391219693,-1.5585995803970528e-07,False
2726,22,18,2,12,5,1,10,0.9166666666666666,0.25,1.75,6,1.644044612794613e-07,-0.9581702160594556,-1.5752745818527983e-07,False
2727,20,16,2,12,5,1,10,0.9166666666666666,0.25,1.75,6,1.644044612794613e-07,-0.9581702160594556,-1.5752745818527983e-07,False
2728,16,18,8,4,6,3,4,1.0833333333333333,0.5833333333333334,0.75,4,1.0960297418630752e-07,-1.4396837313929605,-1.5779361884830954e-07,False
2729,20,22,8,4,6,3,4,1.0833333333333333,0.5833333333333334,0.75,4,1.0960297418630752e-07,-1.4396837313929605,-1.5779361884830954e-07,False
2730,20,22,2,6,6,1,9,1.0833333333333333,0.25,1.5833333333333333,19,5.206141273849607e-07,-0.30341093842733163,-1.5796002094839731e-07,False
2731,30,10,2,10,3,2,10,0.5833333333333334,0.4166666666666667,1.75,11,3.0140817901234567e-07,-0.5258478825554754,-1.5849485271854367e-07,True
2732,18,18,2,16,6,1,10,1.0833333333333333,0.25,1.75,6,1.644044612794613e-07,-0.9706984985153954,-1.5958716371320552e-07,False
2733,24,6,8,12,2,6,7,0.4166666666666667,1.0833333333333333,1.25,96,2.6304713804713806e-06,-0.06075368725323692,-1.5981083557774864e-07,True
2734,2,4,30,14,8,10,3,1.4166666666666667,1.75,0.5833333333333334,2,5.480148709315376e-08,-2.916472673495087,-1.5982703957407666e-07,False
2735,18,8,16,14,3,8,5,0.5833333333333334,1.4166666666666667,0.9166666666666666,3,8.220223063973064e-08,-1.9469723101691203,-1.6004546688969122e-07,False
2736,6,18,18,4,9,6,2,1.5833333333333333,1.0833333333333333,0.4166666666666667,7,1.9180520482603817e-07,-0.837684054298356,-1.6067216161420225e-07,False
2737,8,22,2,12,8,1,10,1.4166666666666667,0.25,1.75,22,6.028163580246913e-07,-0.2673644354033922,-1.6117165521520074e-07,False
2738,10,2,12,24,2,10,8,0.4166666666666667,1.75,1.4166666666666667,10,2.740074354657688e-07,-0.5890403610865305,-1.6140143872715066e-07,False
2739,16,8,22,6,4,8,2,0.75,1.4166666666666667,0.4166666666666667,3,8.220223063973064e-08,-1.9906513862505248,-1.6363598437586517e-07,False
2740,10,14,10,24,7,5,8,1.25,0.9166666666666666,1.4166666666666667,3,8.220223063973064e-08,-1.9960675648672987,-1.640812063397072e-07,False
2741,24,6,12,4,2,8,3,0.4166666666666667,1.4166666666666667,0.5833333333333334,1,2.740074354657688e-08,-5.997348104771429,-1.6433179737839082e-07,False
2742,14,30,4,2,8,1,4,1.4166666666666667,0.25,0.75,2,5.480148709315376e-08,-3.0056608135181584,-1.647146822784134e-07,False
2743,2,12,18,24,10,7,6,1.75,1.25,1.0833333333333333,1,2.740074354657688e-08,-6.012067026070248,-1.64735106766182e-07,True
2744,20,16,2,6,5,1,9,0.9166666666666666,0.25,1.5833333333333333,28,7.672208193041527e-07,-0.21505917948625874,-1.6499787988432626e-07,False
2745,4,24,6,14,10,2,8,1.75,0.4166666666666667,1.4166666666666667,48,1.3152356902356903e-06,-0.1261578270547498,-1.659272767449887e-07,False
2746,18,18,6,10,6,3,7,1.0833333333333333,0.5833333333333334,1.25,3,8.220223063973064e-08,-2.0367840103267834,-1.6742818898019778e-07,False
2747,4,8,16,26,8,8,7,1.4166666666666667,1.4166666666666667,1.25,3,8.220223063973064e-08,-2.0388644536374536,-1.6759920606105437e-07,True
2748,30,6,8,6,2,6,5,0.4166666666666667,1.0833333333333333,0.9166666666666666,10,2.740074354657688e-07,-0.6126054988235419,-1.6785846168486677e-07,True
2749,2,16,14,16,10,5,6,1.75,0.9166666666666666,1.0833333333333333,6,1.644044612794613e-07,-1.030267963725161,-1.6938064954972266e-07,False
2750,18,12,2,16,4,1,10,0.75,0.25,1.75,7,1.9180520482603817e-07,-0.8834976241310436,-1.694594427597729e-07,True
2751,14,10,14,18,5,7,6,0.9166666666666666,1.25,1.0833333333333333,2,5.480148709315376e-08,-3.0984702565167836,-1.6980077777102533e-07,True
2752,16,14,6,22,5,3,9,0.9166666666666666,0.5833333333333334,1.5833333333333333,2,5.480148709315376e-08,-3.131664153793585,-1.7161985270421146e-07,True
2753,4,30,8,6,10,2,5,1.75,0.4166666666666667,0.9166666666666666,12,3.288089225589226e-07,-0.5227029384649312,-1.7186939001503685e-07,False
2754,10,14,18,10,7,6,4,1.25,1.0833333333333333,0.75,13,3.5620966610549943e-07,-0.48598602173685085,-1.7311291853482363e-07,True
2755,16,24,8,6,7,3,5,1.25,0.5833333333333334,0.9166666666666666,4,1.0960297418630752e-07,-1.5829223909951657,-1.7349300195917133e-07,True
2756,30,4,6,14,1,7,8,0.25,1.25,1.4166666666666667,10,2.740074354657688e-07,-0.6347907842601347,-1.7393739485242363e-07,True
2757,10,12,2,28,6,1,11,1.0833333333333333,0.25,1.9166666666666667,13,3.5620966610549943e-07,-0.4910712528718113,-1.7492432701947719e-07,False
2758,30,12,2,4,3,1,8,0.5833333333333334,0.25,1.4166666666666667,2,5.480148709315376e-08,-3.1977156019302657,-1.7523957028675787e-07,True
2759,14,24,6,10,7,2,7,1.25,0.4166666666666667,1.25,6,1.644044612794613e-07,-1.067102073965378,-1.7543634160047384e-07,False
2760,6,28,2,6,9,0,9,1.5833333333333333,0.08333333333333333,1.5833333333333333,28,7.672208193041527e-07,-0.22943889267888204,-1.7603029522132942e-07,False
2761,24,6,6,12,2,6,8,0.4166666666666667,1.0833333333333333,1.4166666666666667,20,5.480148709315376e-07,-0.32296588075583677,-1.7699010545770027e-07,True
2762,10,2,12,28,2,10,8,0.4166666666666667,1.75,1.4166666666666667,11,3.0140817901234567e-07,-0.5890403610865305,-1.775415825998657e-07,False
2763,4,30,8,12,10,2,7,1.75,0.4166666666666667,1.25,6,1.644044612794613e-07,-1.0851597986016488,-1.7840511209123278e-07,False
2764,4,18,24,8,9,6,3,1.5833333333333333,1.0833333333333333,0.5833333333333334,2,5.480148709315376e-08,-3.257348502420528,-1.7850754191330232e-07,False
2765,12,22,18,2,7,5,1,1.25,0.9166666666666666,0.25,1,2.740074354657688e-08,-6.534874760980381,-1.7906042743462132e-07,False
2766,10,14,22,12,7,7,4,1.25,1.25,0.75,2,5.480148709315376e-08,-3.2751069014756555,-1.7948072858991695e-07,True
2767,26,10,14,4,3,7,2,0.5833333333333334,1.25,0.4166666666666667,11,3.0140817901234567e-07,-0.596768772031866,-1.7987098886955835e-07,False
2768,26,16,8,4,4,4,4,0.75,0.75,0.75,3,8.220223063973064e-08,-2.190207750382961,-1.8003996264590578e-07,False
2769,24,12,6,4,4,4,4,0.75,0.75,0.75,3,8.220223063973064e-08,-2.190207750382961,-1.8003996264590578e-07,False
2770,18,6,22,8,3,9,3,0.5833333333333334,1.5833333333333333,0.5833333333333334,2,5.480148709315376e-08,-3.2935716290320154,-1.804926231187754e-07,False
2771,16,2,12,18,1,10,7,0.25,1.75,1.25,7,1.9180520482603817e-07,-0.944641436597039,-1.8118714423365802e-07,False
2772,2,30,4,20,11,1,10,1.9166666666666667,0.25,1.75,2,5.480148709315376e-08,-3.306823635404655,-1.8121885277496402e-07,False
2773,18,2,10,24,1,10,8,0.25,1.75,1.4166666666666667,8,2.1920594837261504e-07,-0.8275839966293472,-1.814113348391351e-07,False
2774,22,6,12,12,2,8,6,0.4166666666666667,1.4166666666666667,1.0833333333333333,6,1.644044612794613e-07,-1.10415356410142,-1.8152777187589107e-07,False
2775,18,8,12,18,3,7,7,0.5833333333333334,1.25,1.25,6,1.644044612794613e-07,-1.1046292475000148,-1.8160597634877665e-07,False
2776,18,10,2,24,4,2,11,0.75,0.4166666666666667,1.9166666666666667,37,1.0138275112233445e-06,-0.17914917994811574,-1.8162636724450127e-07,True
2777,22,24,6,2,6,2,3,1.0833333333333333,0.4166666666666667,0.5833333333333334,1,2.740074354657688e-08,-6.642712487920706,-1.8201526133515895e-07,True
2778,18,24,6,2,6,2,3,1.0833333333333333,0.4166666666666667,0.5833333333333334,1,2.740074354657688e-08,-6.642712487920706,-1.8201526133515895e-07,True
2779,10,20,16,2,8,5,1,1.4166666666666667,0.9166666666666666,0.25,16,4.384118967452301e-07,-0.4152807447510441,-1.82064018988077e-07,False
2780,6,22,8,16,9,3,8,1.5833333333333333,0.5833333333333334,1.4166666666666667,3,8.220223063973064e-08,-2.2197316746861278,-1.8246689508086463e-07,True
2781,6,16,24,6,8,7,2,1.4166666666666667,1.25,0.4166666666666667,1,2.740074354657688e-08,-6.706876096045108,-1.8377339190639874e-07,False
2782,12,24,2,10,8,0,10,1.4166666666666667,0.08333333333333333,1.75,8,2.1920594837261504e-07,-0.8398038517292907,-1.8408999976529416e-07,False
2783,18,18,8,10,6,3,6,1.0833333333333333,0.5833333333333334,1.0833333333333333,4,1.0960297418630752e-07,-1.6875106033213951,-1.849561810949551e-07,False
2784,6,2,40,2,3,11,0,0.5833333333333334,1.9166666666666667,0.08333333333333333,8,2.1920594837261504e-07,-0.8455930676149386,-1.853590303238414e-07,False
2785,8,6,18,22,5,9,6,0.9166666666666666,1.5833333333333333,1.0833333333333333,1,2.740074354657688e-08,-6.767931088070106,-1.8544634408511398e-07,True
2786,10,2,6,30,2,9,10,0.4166666666666667,1.5833333333333333,1.75,5,1.370037177328844e-07,-1.3549142459008763,-1.8562828889766758e-07,False
2787,10,20,6,16,8,2,8,1.4166666666666667,0.4166666666666667,1.4166666666666667,4,1.0960297418630752e-07,-1.6968899813594502,-1.8598418882394368e-07,True
2788,18,22,2,10,6,1,10,1.0833333333333333,0.25,1.75,7,1.9180520482603817e-07,-0.9706984985153954,-1.861850243320731e-07,False
2789,26,10,2,16,3,2,10,0.5833333333333334,0.4166666666666667,1.75,13,3.5620966610549943e-07,-0.5258478825554754,-1.8731209866736978e-07,True
2790,14,16,14,12,6,5,5,1.0833333333333333,0.9166666666666666,0.9166666666666666,3,8.220223063973064e-08,-2.278710738509274,-1.873151056881703e-07,False
2791,18,2,24,4,1,11,1,0.25,1.9166666666666667,0.25,25,6.85018588664422e-07,-0.2736179138341745,-1.8743335716798962e-07,False
2792,22,12,8,12,4,4,7,0.75,0.75,1.25,6,1.644044612794613e-07,-1.1424027598538664,-1.8781611029794468e-07,False
2793,10,12,2,22,6,1,11,1.0833333333333333,0.25,1.9166666666666667,14,3.8361040965207633e-07,-0.4910712528718113,-1.883800444825139e-07,False
2794,10,30,2,6,9,0,9,1.5833333333333333,0.08333333333333333,1.5833333333333333,30,8.220223063973064e-07,-0.22943889267888204,-1.8860388773713865e-07,False
2795,6,8,10,24,6,6,8,1.0833333333333333,1.0833333333333333,1.4166666666666667,18,4.932133838383838e-07,-0.3834518692986467,-1.8912359399593925e-07,False
2796,8,12,6,28,7,4,9,1.25,0.75,1.5833333333333333,2,5.480148709315376e-08,-3.454404946255078,-1.8930652807672416e-07,True
2797,12,8,10,18,4,6,7,0.75,1.0833333333333333,1.25,6,1.644044612794613e-07,-1.1547976642018143,-1.898538878698795e-07,True
2798,2,10,8,30,10,5,9,1.75,0.9166666666666666,1.5833333333333333,2,5.480148709315376e-08,-3.4815627822145627,-1.9079481787353585e-07,False
2799,12,10,12,12,5,6,6,0.9166666666666666,1.0833333333333333,1.0833333333333333,28,7.672208193041527e-07,-0.25402064520401135,-1.9488992753359107e-07,False
2800,4,24,18,8,10,5,3,1.75,0.9166666666666666,0.5833333333333334,4,1.0960297418630752e-07,-1.782097065334886,-1.953231386493939e-07,False
2801,8,6,16,24,5,8,7,0.9166666666666666,1.4166666666666667,1.25,1,2.740074354657688e-08,-7.131875371232604,-1.9541868805329237e-07,True
2802,10,8,16,26,5,8,7,0.9166666666666666,1.4166666666666667,1.25,1,2.740074354657688e-08,-7.131875371232604,-1.9541868805329237e-07,True
2803,10,8,16,24,5,8,7,0.9166666666666666,1.4166666666666667,1.25,1,2.740074354657688e-08,-7.131875371232604,-1.9541868805329237e-07,True
2804,16,8,12,22,4,7,7,0.75,1.25,1.25,2,5.480148709315376e-08,-3.5756448116991297,-1.9595065299803207e-07,False
